sqrt(dd),g_t,g_mn,sqrt(p),yj(mn),cs(s),log(mn_s),yj(s_h),yj(cs),asinh(mcwf),asinh(m_l),yj(mcwd_t),yj(sczfr),yj(m_f),yj(h_e)
1.177932241,1,2,2.035172725,-0.8114934756,0.6207240361,-0.2363636384,0.5632784819,1.506926129,-0.03016501028,0.5513852294,0.44901483,0.419965005,-0.3499829109,0.018310562
1.665847783,1,2,1.680488586,-0.7502516592,-0.4741579242,0.04280562144,0.4136715804,0.3831381899,-0.0160622133,0.483494153,0.2927632527,0.1357189508,-0.006102538809,0.2834627133
1.290360128,1,2,1.227255375,-0.4179461203,-1.569039885,0.3514361762,-1.565257084,0.3831381899,0.02237980948,0.5233640974,0.03761315929,0.1004796833,-0.03495938269,0.1363163217
1.393748239,1,2,1.227255375,-0.7502516592,0.4382437093,-0.1789018715,-0.6900195262,0.28097565,-0.01187712591,0.5402230639,-0.04113467385,0.02221614525,-0.04465884212,0.1191756919
1.393748239,1,2,0.8678006488,-0.8380163501,-2.116480864,0.4707038445,0.09875510344,-0.02551196985,0.9461121252,0.5346187888,-0.1262110982,-0.1772084039,-0.05207905233,0.2695761841
1.971057688,1,2,0.9702305978,-1.207228176,0.07328305594,-0.1593605717,-0.2393732388,0.9961134296,0.9323394992,0.5844976454,0.2265081257,-0.1262257691,-0.5169304706,0.1445723923
1.899358712,1,2,1.623506218,-1.093454103,-0.6566382509,0.04453080368,-0.2393732388,0.00854221013,0.9358220865,0.5569430302,-0.2798295327,-0.1567501686,-0.05219645969,0.1545990912
1.580361965,1,2,1.062834353,-0.8203160612,-0.4741579242,0.03382336021,-1.666926882,1.268546869,0.9226898303,0.4978181156,0.2411938227,-0.2031156329,-0.6928219123,0.06958630645
1.899358712,1,2,1.503074697,-0.8114934756,0.07328305594,-0.09815174245,-0.2393732388,0.4853007299,0.9401365822,0.5289991162,0.09532818167,-0.2423980111,-0.377761522,0.2324914873
1.971057688,1,2,1.439084465,-1.11223902,0.6207240361,-0.2928920484,1.763899398,-0.9790290093,0.8953931358,0.3626683886,-0.06248611943,-0.6489624363,0.01540032832,0.6871009444
1.971057688,1,2,1.439084465,-0.4258810503,1.168165016,-0.3031393808,-1.872675823,0.6215174498,0.9791757967,0.5233640974,-0.3074193075,-0.2035454632,-0.4093461749,-0.05438660738
1.971057688,1,2,1.062834353,-0.6984814546,0.8032043627,-0.2629856648,-1.464414434,-0.02551196985,0.8997275364,0.5063675176,-0.1754268134,-0.1390026353,-0.01650747592,0.2310803877
1.393748239,1,2,1.735601145,-0.7502516592,1.53312567,-0.4853989347,-0.06757920993,0.3490840099,0.964501131,1.348321313,-0.3690976825,-0.0231080025,-0.1197577047,-0.01225484899
1.824844822,1,2,1.372113206,-0.9639638228,0.07328305594,-0.121330346,-0.6900195262,0.4171923699,0.9348731704,1.359224388,-0.4166806308,-0.1147216861,-0.2332008394,-0.06798787166
1.899358712,1,2,1.372113206,-0.7242828528,-0.6566382509,0.08997037365,0.7798428955,-1.489841709,0.9600567927,1.277316316,-0.06959116623,-0.8991223537,0.02778917724,0.9353401243
1.489979546,1,2,1.503074697,-0.9914152121,0.07328305594,-0.1255522632,-0.1528235363,0.24692147,0.9593319008,1.370024288,0.0448073252,-0.2146988513,-0.233716518,0.2851348514
1.665847783,1,2,1.503074697,-0.9914152121,-0.1091972708,-0.07940537915,1.123726366,-0.2298370497,0.9162901422,1.379200478,0.09532818167,-0.3672321936,-0.1218276784,0.4866456589
1.971057688,1,2,1.372113206,-0.8203160612,1.168165016,-0.3898527935,-0.5063531614,0.04259639011,0.9531024745,1.366949034,-0.01972914175,-0.3547913236,-0.2578865688,0.3154443818
2.107149306,1,2,0.8678006488,-0.4179461203,-1.021598904,0.2134677001,-0.4161837325,0.4512465499,0.9831500627,1.348321313,0.2485447831,-0.3537693714,-0.4608305789,0.3423757182
1.580361965,1,3,1.227255375,0.9146491703,0.98568469,0.00628743001,1.763899398,-1.728220969,0.7113081238,0.365682904,-0.4099038782,-1.011450656,0.03259436759,0.7462907527
2.107149306,1,2,1.988380893,-0.7851361911,0.4382437093,-0.1848048378,0.01630180396,0.21286729,0.7154731773,0.5541660744,0.07364189689,-0.01510155833,-0.03922767803,0.2843237947
2.107149306,1,2,0.9702305978,-0.7156637584,1.168165016,-0.3660145692,-0.06757920993,-0.2979454097,0.7847801021,0.4719681657,-0.1824323246,-0.2997394178,-0.01445199187,0.3105175403
2.355864549,1,2,1.564449741,-0.4179461203,-1.204079231,0.2580183408,-0.5976440806,-1.319570809,0.8246403575,0.5458118928,-0.4907816731,-0.8789972044,-0.05866193197,0.5030689934
2.171999791,1,2,1.301700889,-1.065410447,0.2557633826,-0.1846756555,-0.2393732388,-1.489841709,0.8068631207,-2.007014041,-0.09086974975,-0.8856590338,0.04653179572,0.895292844
1.824844822,1,2,1.623506218,-1.028269252,-0.6566382509,0.05263311259,1.946344171,-1.762275149,0.9090011353,-1.181194989,-0.4302136593,-1.073873312,-0.03642935851,0.7743023828
1.899358712,1,3,1.623506218,1.020591241,0.6207240361,0.09085338521,-0.2393732388,0.07665057009,1.011137901,1.191027772,0.2191734169,-0.1396619384,-0.07447270437,0.4630112352
0.7449897201,1,3,1.503074697,0.8851831303,1.350645343,-0.06463802247,-0.3271758781,0.28097565,1.001239208,1.180240732,0.2191734169,-0.1277708662,-0.1740492418,0.3870020982
1.290360128,1,3,1.840883003,1.040369853,-0.1091972708,0.2236137505,-0.3271758781,-0.3319995897,1.049801529,1.210556089,-0.1684149363,-0.336961086,-0.03228774328,0.3685636853
1.665847783,1,2,1.503074697,-0.9276150983,-0.4741579242,0.01999173306,0.4890475053,-0.2979454097,1.065176101,1.187442805,-0.04113467385,-0.3014033902,-0.01613098164,0.4443535079
2.040238541,1,2,1.988380893,-0.3396697268,-0.4741579242,0.09509067289,1.946344171,-1.592004249,1.073932989,1.105778357,-0.03400548273,-0.9864440435,-0.02574003338,1.035639244
1.971057688,1,3,1.301700889,0.6848043901,0.07328305594,0.1299700736,-0.5063531614,-0.1957828698,1.045540864,1.183847141,0.02324231351,-0.254461565,-0.02892281241,0.4450156996
1.665847783,1,3,1.503074697,1.395901655,-0.4741579242,0.3489089002,-0.6900195262,-0.4682163096,1.04116867,1.191027772,-0.06248611943,-0.4118961626,-0.029990731,0.4930261223
2.107149306,1,2,1.840883003,-0.02585592255,0.07328305594,0.01769654095,0.850195036,0.07665057009,1.053662585,1.208793883,0.06642459992,-0.1392224201,-0.07407237846,0.3727631712
1.580361965,1,2,1.062834353,-0.8380163501,-0.2916775976,-0.01284067564,-0.2393732388,-1.251462449,1.054337072,1.208793883,-0.1894314499,-0.8384230144,-0.04905965947,0.7419839063
1.393748239,1,3,1.680488586,0.9925885885,-1.021598904,0.3932463435,1.386415255,-1.762275149,1.00154027,1.119138839,0.06642459992,-1.057143116,-0.01138283046,1.194577903
1.899358712,1,2,1.503074697,-0.7502516592,-0.4741579242,0.04280562144,-0.6900195262,0.5534090898,1.012133614,1.203491634,0.08086493667,0.01319346679,-0.1956712599,0.2108788501
1.899358712,1,2,1.227255375,-1.019028776,-0.4741579242,0.008119046204,0.2591132892,1.575034489,0.9995318829,1.203491634,0.3668840413,0.04919698554,-0.6304263624,0.05899639894
2.040238541,1,3,0.8678006488,1.28236596,0.2557633826,0.2017697949,0.1797086051,0.1447589301,0.9415017418,1.172995478,0.1606929575,-0.04768692038,-0.02992133933,0.391380943
2.107149306,1,3,1.503074697,1.020591241,-0.1091972708,0.220285842,-0.7834452875,0.04259639011,0.8876664063,1.199943718,0.01606566654,-0.1189304521,-0.03659183901,0.3296516003
2.040238541,1,3,1.680488586,0.9925885885,0.07328305594,0.1824203838,1.123726366,0.00854221013,0.9694449022,1.19281626,0.2411938227,-0.1229120231,-0.02101622556,0.4963085447
1.393748239,1,2,1.840883003,-0.8468940142,0.6207240361,-0.2428363685,1.321652074,-1.762275149,1.265547131,1.086440192,-0.4840781347,-1.049087892,0.0006648093493,0.7899194087
1.177932241,1,3,1.372113206,0.9925885885,-1.021598904,0.3932463435,0.4890475053,0.5874632698,1.362934129,1.182045283,-0.07669013231,0.2353365954,-0.03693129561,0.158033211
1.177932241,1,3,1.147992294,1.012628107,0.4382437093,0.1211790946,-0.1528235363,0.24692147,1.316430025,1.199943718,0.05200729805,0.02476542696,-0.02378433216,0.3458824239
1.393748239,1,2,1.680488586,-1.000601738,0.2557633826,-0.1739592735,-1.666926882,2.153955549,1.363157501,1.198165815,0.5923069095,0.8987262474,-0.3352877116,0.06988148355
1.393748239,1,3,1.840883003,1.020591241,1.53312567,-0.06641324358,-0.5063531614,-0.2979454097,1.336645953,1.176623527,-0.06959116623,-0.275718114,0.009719086756,0.4717209574
1.393748239,1,3,0.9702305978,1.170261141,-0.8391185777,0.3825865482,0.2591132892,0.9961134296,1.345601944,1.16387758,-0.03400548273,0.5740314975,-0.002137480955,0.05394495846
1.580361965,1,2,1.735601145,-0.5803051255,0.98568469,-0.2875049678,-0.8778895973,0.7917883497,1.395669494,1.196385276,-0.504169449,0.3852614711,-0.03116529353,-0.1705607903
1.290360128,1,2,1.891327491,-0.936675103,-0.6566382509,0.06395175403,0.5632784819,-1.660112609,1.388265805,1.143574635,-0.4571988473,-1.047407687,-0.06761381775,0.787010976
1.053574616,1,3,1.623506218,1.132855589,0.8032043627,0.08138697613,-0.5976440806,-0.1957828698,1.371243782,1.169356533,0.001730007437,-0.2392152129,-0.01399210068,0.4872232684
1.053574616,1,3,1.503074697,1.071640438,-0.2916775976,0.2622850869,0.6364430592,-0.2298370497,1.381399683,1.2123157,-0.1473413085,-0.2683690761,-0.02288947459,0.4008707376
1.290360128,1,3,1.372113206,0.9925885885,-0.1091972708,0.2155835079,-1.666926882,0.5534090898,1.38410727,1.194602093,-0.1754268134,0.2006300108,-0.04594332233,0.1105371841
1.177932241,1,2,1.439084465,-0.891556754,-0.2916775976,-0.02010104281,1.256300831,1.132330149,1.331988616,1.214072723,0.44901483,0.6407955315,-0.0258488647,0.2881866693
1.290360128,1,2,0.9702305978,-0.6643409737,1.168165016,-0.3545688294,0.5632784819,0.5874632698,1.340753138,1.191027772,-0.01258202656,0.2599583199,-0.01785161494,0.193960749
1.177932241,1,2,0.7515374362,-1.019028776,1.350645343,-0.497860086,0.01630180396,0.3831381899,1.366725509,1.172995478,-0.4099038782,0.1645392919,0.01736478578,0.008728630398
1.393748239,1,2,1.789016709,-0.882587681,0.8032043627,-0.2989145499,-0.7834452875,-0.3660537697,1.301601884,1.2123157,-0.02687029956,-0.3700804876,-0.04643116925,0.5211146993
1.489979546,1,2,1.439084465,-0.3942580262,-1.386559558,0.3063709356,-1.364418188,-0.5703788495,1.311378594,1.158373829,-0.3486002584,-0.4293076122,0.01288336835,0.3758705996
1.177932241,1,2,0.9702305978,-1.207228176,-1.021598904,0.1248360648,1.123726366,-1.523895889,1.358457483,1.122929837,-0.2936378777,-0.9333535388,0.003163603175,0.8490420048
1.393748239,1,2,1.227255375,-1.019028776,-0.4741579242,0.008119046204,-0.9733228674,0.4512465499,1.361965679,1.196385276,-0.1332607563,0.1642982118,-0.02002049108,0.1664784085
1.177932241,1,2,0.9702305978,-0.9730962361,2.263046977,-0.8867602633,0.01630180396,0.1107047501,1.355013457,1.182045283,-0.2103903065,-0.06216131753,-0.02370983933,0.2297724586
1.053574616,1,2,1.227255375,-0.9276150983,0.4382437093,-0.2092533254,0.2591132892,0.4171923699,1.329461186,1.205261662,-0.2590669437,0.1484207102,-0.01435256843,0.09088984953
1.824844822,1,2,1.147992294,-0.514440936,1.168165016,-0.3219373371,-0.1528235363,0.4171923699,1.331223314,1.19281626,-0.321173639,0.1364367646,-0.02406872498,0.05066147611
1.393748239,1,2,1.062834353,-0.7851361911,-1.569039885,0.314824297,1.946344171,-1.115245729,1.387755929,1.111521878,-0.2312909513,-0.7501144553,-0.02292762965,0.7094989714
0.9124223677,1,2,1.062834353,-0.7502516592,-0.2916775976,-0.001003443952,-1.265288695,1.609088669,1.383887977,1.214072723,-0.1824323246,0.9414056893,-0.06670388948,-0.1977109993
1.393748239,1,3,1.062834353,0.9925885885,0.6207240361,0.08552818361,0.5632784819,0.3831381899,1.347188498,1.194602093,-0.1332607563,0.12329891,-0.01625216415,0.1863400029
0.5267872331,1,3,1.503074697,1.032480389,-1.204079231,0.4379704082,-0.6900195262,0.1107047501,1.382424936,1.207029076,-0.3827277226,-0.06283813605,-0.02431149262,0.1182235359
1.665847783,1,3,1.439084465,0.9104653466,-0.6566382509,0.3066448497,1.577412132,-1.387679169,1.332982747,1.072724091,-0.2798295327,-0.8842575138,-0.02081165142,0.7878754032
1.290360128,1,3,1.147992294,1.000627149,0.07328305594,0.1838098997,1.123726366,-1.489841709,1.327465959,1.098078925,-0.2312909513,-0.9407850617,-0.03037216585,0.875943459
1.053574616,1,3,2.169501409,1.008635324,-0.1091972708,0.2182767871,-0.1528235363,-0.4001079496,1.390521073,1.189236622,-0.4773681175,-0.3678427609,-0.02404640105,0.2315964626
0.5267872331,1,3,1.439084465,0.9723573289,-0.2916775976,0.2460639315,0.7798428955,0.4512465499,1.369172047,1.205261662,-0.1403041661,0.1318929538,-0.04612168798,0.1632749238
1.393748239,1,2,1.623506218,-0.6643409737,-1.751520212,0.3772527448,-0.06757920993,0.17881311,1.35351281,1.19281626,0.4190775946,-0.03223366919,-0.03528848167,0.6081865941
1.393748239,1,3,1.680488586,0.9925885885,0.2557633826,0.1497568336,0.01630180396,1.438817769,1.364942901,1.189236622,0.07364189689,0.8585604632,-0.03594499934,-0.008894779848
1.177932241,1,3,1.840883003,1.147894364,-0.8391185777,0.3791652033,0.09875510344,1.506926129,1.351408589,1.19281626,0.1679837081,0.8906163108,-0.04896964588,0.0224715636
1.580361965,1,3,1.789016709,0.8724247818,-1.569039885,0.4994428459,1.450614808,-1.319570809,1.373533097,1.101934578,-0.5175317138,-0.8442714932,-0.01212132563,0.5713758759
1.053574616,1,3,1.503074697,1.032480389,0.4382437093,0.1248360648,-0.4161837325,1.609088669,1.38410727,1.183847141,-0.154372164,1.010232476,-0.02477273214,-0.1815857343
1.177932241,1,2,1.623506218,-0.3785634573,-0.2916775976,0.04860085272,-0.3271758781,0.9280050696,1.352686613,1.205261662,-0.01972914175,0.4831383482,-0.03095103659,0.08428571075
1.290360128,1,3,1.735601145,1.048230325,0.2557633826,0.1596888952,0.09875510344,0.6555716298,1.355538218,1.2123157,-0.05537500989,0.2802584795,-0.03839064726,0.1480966634
1.290360128,1,3,1.147992294,0.9925885885,1.350645343,-0.04104756922,-0.8778895973,0.7577341697,1.366948139,1.238402538,-0.2173636839,0.3123937302,-0.0674712693,0.0175309277
1.393748239,1,2,1.623506218,-0.8380163501,0.07328305594,-0.1021532259,-0.5976440806,0.24692147,1.423608797,1.207029076,-0.2798295327,0.000510892248,-0.04451776214,0.149779568
1.489979546,1,2,0.8678006488,-0.9276150983,-0.4741579242,0.01999173306,0.2591132892,0.5534090898,0.7104492929,1.203491634,0.4265542916,0.2169680049,-0.03313314298,0.3765717788
1.290360128,1,2,1.227255375,-0.8380163501,-1.934000538,0.4141479557,-0.6900195262,0.31502983,0.6502252515,1.203491634,-0.1613967131,0.07380390284,-0.01989415251,0.09583162197
0.7449897201,1,2,1.147992294,0.001405822368,0.6207240361,-0.09502961514,0.1797086051,0.07665057009,0.688583118,1.208793883,-0.005428971153,-0.1049514888,-0.04299356028,0.2794492766
0.9124223677,1,2,2.254611997,-0.8114934756,0.98568469,-0.3352037889,-0.6900195262,1.575034489,0.6761015305,1.231501871,0.1025683556,0.9597446239,-0.03914882766,-0.119513178
0.5267872331,1,2,1.735601145,-1.019028776,-0.2916775976,-0.03752936708,-0.6900195262,1.268546869,0.6754750254,1.198165815,0.2853801577,0.7151761584,-0.04443505097,0.06552391389
1.824844822,1,2,1.439084465,-1.019028776,-0.2916775976,-0.03752936708,1.640050658,-1.319570809,0.7110627895,1.086440192,-0.08378299955,-0.839487054,-0.00572361914,0.8035388079
1.290360128,1,2,1.062834353,-0.8380163501,1.53312567,-0.509822194,0.4136715804,1.200438509,0.7169406587,1.178433482,0.1315857012,0.7075846366,-0.01544143565,0.004916886469
1.053574616,1,3,1.439084465,0.5287488092,1.168165016,-0.1072559111,0.850195036,0.9961134296,0.7368638138,1.191027772,0.05921306165,0.5300819125,-0.03276884127,0.02597974168
1.665847783,1,2,1.227255375,-0.8114934756,0.07328305594,-0.09815174245,-0.7834452875,1.268546869,0.6240894718,1.183847141,0.1606929575,0.7524677387,-0.01999550715,-0.00815282024
1.290360128,1,2,1.227255375,-0.4578146111,1.168165016,-0.3098812361,-0.2393732388,0.6215174498,0.6601166687,1.176623527,-0.2798295327,0.2994107392,-0.005699182008,-0.07266091923
1.053574616,1,2,1.301700889,-0.882587681,1.898086323,-0.6614256015,-0.7834452875,0.31502983,0.6136054669,1.187442805,-0.1050248255,0.06300225068,-0.02892281241,0.1273202696
1.971057688,1,2,1.94046106,-1.009806266,0.4382437093,-0.2236355946,0.9197166616,1.609088669,0.7481722362,1.16204576,0.124322898,1.045347433,-0.003472945647,-0.1095477505
1.393748239,1,3,0.9702305978,0.8380089407,0.4382437093,0.08918045069,-0.5976440806,-0.6044330295,0.6989962958,1.189236622,-0.1473413085,-0.4741017994,-0.01546189363,0.4423264319
1.290360128,1,3,1.94046106,0.9723573289,0.98568469,0.01803535508,-0.7834452875,-0.7406497494,0.7281474214,1.214072723,-0.1754268134,-0.5804412902,-0.05247507242,0.4813403593
1.290360128,1,3,1.503074697,1.063865357,0.4382437093,0.1306239121,0.6364430592,0.4512465499,0.7320272324,1.185646313,-0.1262110982,0.1357189508,-0.04303218629,0.08271366046
1.053574616,1,3,1.891327491,1.004635016,0.2557633826,0.1519043374,0.1797086051,0.4171923699,0.714494121,1.172995478,-0.1613967131,0.1676747219,0.001215628354,0.06978566609
1.489979546,1,3,1.789016709,0.9723573289,1.53312567,-0.07741171662,0.850195036,-0.4682163096,0.7325115494,1.19281626,-0.321173639,-0.4018463425,-0.01930576596,0.2720598156
1.580361965,1,3,1.439084465,0.8380089407,0.8032043627,0.02344647072,1.885953104,-1.353624989,0.6845990613,1.137978498,-0.1684149363,-0.8517018411,0.0005677932038,0.7521750026
1.393748239,1,2,1.735601145,-0.6728480256,1.168165016,-0.356455627,-0.5063531614,0.4171923699,0.7078700946,1.22977041,0.1679837081,0.09479729991,-0.05799220382,0.2706707459
1.899358712,1,3,1.564449741,1.032480389,-0.1091972708,0.2222856456,0.01630180396,-0.4001079496,0.6702032578,1.182045283,-0.1613967131,-0.3658070722,-0.02192538705,0.3495899655
1.665847783,1,3,1.503074697,0.9885578231,0.2557633826,0.1490386328,-0.6900195262,0.5534090898,0.7073783585,1.182045283,-0.06959116623,0.2346002394,-0.01934645963,0.08231344325
1.489979546,1,2,1.227255375,-0.6136931122,-0.2916775976,0.01728961463,-0.3271758781,0.5874632698,0.6332293711,1.203491634,0.08809370349,0.2314109139,-0.03998026071,0.1582414996
1.053574616,1,2,1.503074697,-0.8557899986,1.350645343,-0.4545801647,-1.167047502,0.24692147,0.6598637455,1.185646313,-0.1191552111,0.01920586525,-0.02852764993,0.1459060559
1.053574616,1,2,0.8678006488,-0.3396697268,1.168165016,-0.2851214283,-3.168349989,0.3490840099,0.6133458376,1.2123157,-0.08378299955,0.064643824,-0.04610872616,0.1293368025
1.665847783,1,2,2.035172725,-0.7329205483,-0.2916775976,0.001325772482,-0.06757920993,1.302601049,0.7342055056,1.187442805,0.008894892274,0.7696981642,-0.02572034902,-0.09086236424
1.580361965,1,2,1.503074697,-0.7415768239,-0.2916775976,0.0001627257972,-1.364418188,1.03016761,0.674973655,1.180240732,0.3817707691,0.5984046234,-0.002775396709,0.1905007695
1.177932241,1,2,1.062834353,-0.9457532378,0.4382437093,-0.2124084773,1.190335127,-1.694166789,0.6889561385,1.147291256,-0.04113467385,-1.039501283,-0.03264321244,1.023105987
1.971057688,1,2,1.891327491,-0.9639638228,-1.204079231,0.1993439118,-0.5976440806,0.1107047501,0.7350518111,1.172995478,0.1679837081,-0.05470644033,-0.01708895764,0.3815479044
0.9124223677,1,2,1.301700889,-0.8647042841,-0.2916775976,-0.0164556874,-0.6900195262,-0.7406497494,0.7075013064,1.215827162,0.09532818167,-0.5766259481,-0.04807746613,0.6678935322
1.177932241,1,2,1.564449741,-0.9185732422,-0.6566382509,0.0661805094,-0.9733228674,-1.047137369,0.7095900111,1.210556089,-0.1894314499,-0.7393800459,-0.05289382399,0.5992100192
1.580361965,1,3,1.735601145,1.140387882,-0.8391185777,0.3780187392,2.974124652,-1.626058429,0.6892047727,1.12103579,0.08809370349,-0.9871265971,-0.003314976823,1.086977865
0.7449897201,1,3,1.301700889,0.8809391371,1.168165016,-0.03301647991,-0.8778895973,0.31502983,0.6566990847,1.191027772,0.3297580986,0.06699027274,-0.0255872032,0.3971802532
1.290360128,1,3,1.227255375,1.059967256,-0.6566382509,0.3296643199,-1.167047502,0.07665057009,0.6997376037,1.176623527,0.1388541237,-0.06509311579,-0.00716986585,0.3715442939
1.489979546,1,2,1.840883003,-0.7676569277,0.6207240361,-0.2284060715,-0.6900195262,0.5534090898,0.7054099409,1.199943718,0.2485447831,0.226264253,-0.02585950337,0.2722524633
1.393748239,1,3,1.147992294,0.9966116848,0.98568469,0.02297449987,0.09875510344,0.5874632698,0.7098355662,1.224560826,0.5015988507,0.2257744383,-0.04436133427,0.4078280468
1.393748239,1,2,1.372113206,-0.8557899986,0.6207240361,-0.2444697376,-1.666926882,1.234492689,0.1151381996,1.207029076,0.7527103778,0.6808255975,-0.05020253143,0.2688766216
1.393748239,1,3,1.503074697,0.8894183948,0.8032043627,0.03351781747,-0.06757920993,1.06422179,0.1625763462,1.16753296,0.5695639051,0.6114324337,-0.01125329385,0.2306991176
