l_temp,dd,p,mn,s,mn_s,mn_s_t,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_f,heat_ext
1508,12,0.018,0.743,0.022,33.77272727,27.78715793,39,1547,2.85,2236.43,59.93,9.91,186.78,65.53684211,32661294.55
1508,11,0.018,0.785,0.028,28.03571429,22.94811947,45,1553,2.9,2241.26,59.87,9.36,182.39,62.89310345,30382211.42
1508,4,0.019,0.735,0.032,22.96875,20.64126415,39,1547,2.82,2234.52,60.04,8.99,180.53,64.0177305,29918796.51
1508,9,0.03,0.721,0.024,30.04166667,25.93359266,60,1568,2.91,2248.78,60.06,9.57,192.88,66.28178694,31060983.96
1506,8,0.022,1.058,0.024,44.08333333,25.93359266,56,1562,2.7,2243,59.74,8.73,180.83,66.97407407,30459940
1506,13,0.029,1.043,0.023,45.34782609,26.82423957,50,1556,2.74,2243.2,60.12,9.36,181.01,66.0620438,32184189.2
1508,17,0.026,0.759,0.028,27.10714286,22.94811947,42,1550,2.72,2240.59,59.93,9.3,181.78,66.83088235,32175531.4
1506,7,0.022,1.039,0.023,45.17391304,26.82423957,40,1546,2.53,2244.23,60.08,9.24,181.36,71.68379447,34424536.7
1508,13,0.018,0.766,0.02,38.3,29.96988564,44,1552,2.94,2241.45,60.2,9.56,180.81,61.5,30611802.86
1508,15,0.014,0.8,0.028,28.57142857,22.94811947,16,1524,2.97,2242.75,60.22,9.53,180.67,60.83164983,30225020.71
1508,12,0.032,0.752,0.02,37.6,29.96988564,47,1555,2.85,2252.54,59.71,9.54,187.34,65.73333333,31668341.31
1508,11,0.022,0.751,0.02,37.55,29.96988564,33,1541,2.51,2249.03,59.83,9.85,185.16,73.7689243,37068673.75
1508,17,0.028,0.748,0.025,29.92,25.10710746,40,1548,2.7,2246.92,59.9,9.56,180.82,66.97037037,33414196.98
1506,11,0.017,1.041,0.027,38.55555556,23.61991192,49,1555,2.85,2247.72,59.89,9.48,180.48,63.32631579,31401831.41
1508,11,0.02,0.738,0.025,29.52,25.10710746,30,1538,2.82,2249.32,59.84,9.52,186.04,65.97163121,31892486.13
1506,16,0.022,1.015,0.026,39.03846154,24.33786233,47,1553,2.77,2252.84,60.23,9.13,184.62,66.64981949,31186787.96
1508,15,0.017,0.728,0.023,31.65217391,26.82423957,45,1553,2.79,2255.72,59.94,9.51,189.73,68.00358423,32293178.58
1506,13,0.017,1.021,0.026,39.26923077,24.33786233,39,1545,2.91,2251,60.25,9.84,188.13,64.64948454,31968841.24
1508,15,0.02,0.76,0.022,34.54545455,27.78715793,40,1548,2.91,2247.11,60.36,9.57,189.52,65.12714777,31037917.3
1506,15,0.022,1.022,0.018,56.77777778,32.58285073,29,1535,2.61,2251.05,59.89,9.35,188.58,72.25287356,33869246.55
1506,11,0.017,1.004,0.02,50.2,29.96988564,43,1549,2.71,2214.33,59.86,9.85,189.12,69.78597786,33803259.08
1506,7,0.02,1.048,0.025,41.92,25.10710746,30,1536,2.85,2214.95,60.06,9.55,186.22,65.34035088,31172506.84
1508,9,0.019,0.719,0.022,32.68181818,27.78715793,48,1556,2.89,2223.15,59.6,8.91,185.75,64.2733564,28787100.1
1508,5,0.028,0.71,0.023,30.86956522,26.82423957,32,1540,2.9,2220.58,60.06,9.53,194.53,67.07931034,30648598.3
1506,8,0.022,1.047,0.02,52.35,29.96988564,47,1553,2.82,2218.48,60.13,9.9,190.24,67.46099291,32710779.57
1508,5,0.028,0.745,0.024,31.04166667,25.93359266,34,1542,2.87,2218.23,59.88,9.56,191.46,66.71080139,31033578.73
1510,5,0.015,1.017,0.02,50.85,29.96988564,47,1557,2.93,2222.94,59.9,9,180.96,61.76109215,28678202.05
1508,13,0.028,0.752,0.032,23.5,20.64126415,45,1553,2.87,2223.58,60.08,9.42,190.41,66.34494774,30652863.8
1508,8,0.022,0.73,0.023,31.73913043,26.82423957,57,1565,2.94,2224.54,60.3,9.51,189.64,64.50340136,30221964.86
1508,12,0.014,0.762,0.026,29.30769231,24.33786233,50,1558,2.98,2217.61,60.04,9.45,182.07,61.09731544,29535886.21
1508,8,0.02,0.8,0.028,28.57142857,22.94811947,31,1539,3.01,2221.08,60.13,9.16,190.86,63.40863787,28388501.58
1508,15,0.021,0.808,0.015,53.86666667,37.65403131,47,1555,2.8,2222.84,60.07,0.93,185.65,66.30357143,3100861.8
1508,15,0.02,0.73,0.012,60.83333333,44.94691449,67,1575,2.19,2224.58,59.5,9.13,182.72,83.43378995,38951481.59
1508,8,0.028,0.738,0.014,52.71428571,39.77262916,53,1561,2.84,2230.26,59.84,9.32,185.51,65.32042254,30739893.46
1508,9,0.03,0.74,0.02,37,29.96988564,46,1554,2.71,2221.82,59.71,9.3,183.18,67.59409594,32023722.95
1508,9,0.022,0.75,0.022,34.09090909,27.78715793,54,1562,2.83,2222.12,60.23,9.43,184.31,65.12720848,31098687.18
1508,11,0.021,0.717,0.018,39.83333333,32.58285073,42,1550,2.82,2221.84,59.67,9.1,185.6,65.81560284,30113022.98
1508,8,0.016,0.773,0.014,55.21428571,39.77262916,31,1539,2.92,2223.83,59.93,8.85,189.4,64.8630137,28308137.36
1508,12,0.021,0.75,0.014,53.57142857,39.77262916,34,1542,3.14,2226.17,60.14,9.5,191.44,60.96815287,28287956.37
1508,9,0.025,0.78,0.02,39,29.96988564,63,1571,2.26,2221.92,59.5,9.07,181.23,80.19026549,37452132.96
1508,5,0.016,0.732,0.023,31.82608696,26.82423957,56,1564,2.68,2225.47,59.99,9.39,188.71,70.4141791,32749285.77
1508,12,0.019,0.726,0.021,34.57142857,28.83191546,42,1550,2.81,2224.29,60.06,8.9,183.75,65.39145907,29588597.94
1508,4,0.022,0.785,0.021,37.38095238,28.83191546,50,1558,2.84,2217.43,60.27,9.29,185.84,65.43661972,30464677.37
1508,11,0.015,0.77,0.013,59.23076923,42.18126779,72,1580,2.43,2217.39,59.72,9.31,183.95,75.69958848,35680816.37
1508,3,0.012,0.76,0.021,36.19047619,28.83191546,51,1559,2.72,2224.42,59.95,9.25,191.44,70.38235294,31771587.13
1508,13,0.021,0.753,0.025,30.12,25.10710746,38,1546,2.79,2222.87,59.91,9.07,186.7,66.91756272,30350541.14
1508,10,0.024,0.764,0.025,30.56,25.10710746,47,1555,2.94,2224.49,59.81,9.2,181.28,61.65986395,29236154.29
1508,7,0.027,0.732,0.025,29.28,25.10710746,37,1545,2.59,2221.36,60.01,8.94,180.67,69.75675676,32203716.32
1508,11,0.028,0.78,0.02,39,29.96988564,44,1552,2.91,2227.21,60.01,9.52,190.58,65.49140893,30602324.62
1508,8,0.018,0.76,0.027,28.14814815,23.61991192,40,1548,2.56,2227.96,60.17,9.07,188.16,73.5,33153089.16
1508,9,0.018,0.705,0.027,26.11111111,23.61991192,43,1551,2.6,2228.23,60.08,9.07,184.68,71.03076923,32646997.55
1508,6,0.023,0.765,0.028,27.32142857,22.94811947,46,1554,2.52,2227.13,59.78,8.78,180.11,71.47222222,32590335.67
1508,11,0.025,0.725,0.018,40.27777778,32.58285073,43,1551,2.93,2230.28,59.81,9.41,186.41,63.62116041,30083660.81
1508,9,0.015,0.745,0.028,26.60714286,22.94811947,41,1549,2.82,2226.09,59.96,9.35,185.56,65.80141844,30999487.34
1508,13,0.029,0.73,0.025,29.2,25.10710746,41,1549,2.54,2231.98,60.03,9.16,183.31,72.16929134,33806588.41
1506,13,0.029,1.039,0.027,38.48148148,23.61991192,36,1542,2.93,2242.39,60.08,8.94,180.8,61.70648464,28736266.12
1506,8,0.022,1.01,0.027,37.40740741,23.61991192,40,1546,2.9,2239.7,59.81,9.06,187.77,64.74827586,29387953.24
1506,12,0.028,1.031,0.023,44.82608696,26.82423957,46,1552,2.96,2239.77,59.95,9.4,184.07,62.18581081,29873689.05
1506,9,0.021,1.038,0.023,45.13043478,26.82423957,39,1545,2.92,2234.57,59.91,9.53,184.13,63.05821918,30630444.8
1508,6,0.029,0.765,0.025,30.6,25.10710746,40,1548,2.71,2239.5,60.05,8.92,184.65,68.13653137,30959641.33
1506,9,0.025,1.055,0.027,39.07407407,23.61991192,60,1566,3.03,2255.61,59.94,9.31,180.75,59.65346535,29108535.39
1506,13,0.024,1.025,0.018,56.94444444,32.58285073,39,1545,2.82,2253.69,60.1,8.62,183.81,65.18085106,28933543.53
1506,10,0.017,1.11,0.015,74,37.65403131,27,1533,2.84,2254.45,59.89,8.73,182.02,64.0915493,29106219.61
1506,7,0.015,1.09,0.021,51.9047619,28.83191546,37,1543,2.92,2256.57,60.1,8.8,184.6,63.21917808,28562612.05
1508,7,0.017,0.8,0.021,38.0952381,28.83191546,48,1556,2.91,2253.2,60.04,9.58,180.34,61.97250859,31154555.05
1508,10,0.021,0.73,0.02,36.5,29.96988564,33,1541,2.95,2253.25,59.92,9.27,180.89,61.31864407,29738317.12
1510,13,0.02,1.006,0.019,52.94736842,31.21470086,56,1566,2.33,2254.94,59.72,8.21,181.51,77.90128755,33371176.43
1508,11,0.02,0.73,0.03,24.33333333,21.72572514,29,1537,2.97,2251.33,60.16,8.99,180.55,60.79124579,28621453.92
1508,10,0.031,0.73,0.036,20.27777778,18.79974161,40,1548,2.88,2248.23,60.18,8.95,185.15,64.28819444,29344085.31
1508,5,0.021,0.72,0.025,28.8,25.10710746,32,1540,2.84,2254.96,59.81,9.24,186.37,65.62323944,30813552
1508,7,0.024,0.722,0.024,30.08333333,25.93359266,44,1552,3,2250.77,60.19,9.15,185.41,61.80333333,28832363.7
1508,14,0.027,0.742,0.025,29.68,25.10710746,39,1547,2.69,2254.06,59.89,8.78,186.49,69.32713755,30899894.63
1508,6,0.018,0.739,0.015,49.26666667,37.65403131,45,1553,3.34,2257.44,60.2,9.32,184.86,55.34730539,26456656.1
1508,7,0.026,0.72,0.026,27.69230769,24.33786233,35,1543,2.94,2255.88,59.98,8.84,180.69,61.45918367,28488541.71
1508,11,0.018,0.715,0.02,35.75,29.96988564,38,1546,2.89,2256.49,59.94,8.85,187.05,64.72318339,29022053.04
1508,9,0.022,0.753,0.022,34.22727273,27.78715793,47,1555,2.86,2260.75,60.24,8.74,186.5,65.20979021,29016647.2
1508,6,0.024,0.74,0.029,25.51724138,22.31802259,32,1540,2.83,2256.07,59.98,8.58,184.74,65.27915194,28727822.8
1508,17,0.027,0.743,0.027,27.51851852,23.61991192,35,1543,2.63,2262.14,59.96,9.48,181.76,69.11026616,34246907.32
1508,11,0.021,0.743,0.021,35.38095238,28.83191546,63,1571,2.52,2282.74,60,9.51,181.15,71.88492063,36181429
1506,5,0.029,1.058,0.022,48.09090909,27.78715793,47,1553,2.98,2265.44,60.04,9.46,185.4,62.2147651,30204853.05
1506,4,0.015,1.056,0.021,50.28571429,28.83191546,33,1539,2.85,2258.73,59.65,9.68,183.72,64.46315789,32221377.85
1506,3,0.016,1.083,0.016,67.6875,35.77449321,38,1544,3.18,2258.53,60.24,9.51,180.11,56.63836478,28367989.08
1508,15,0.018,0.777,0.027,28.77777778,23.61991192,44,1552,2.86,2263.11,59.83,9.45,184.13,64.38111888,31406585.98
1508,12,0.021,0.744,0.032,23.25,20.64126415,37,1545,2.46,2261.41,59.93,8.6,181.33,73.71138211,33204117.56
1508,12,0.018,0.74,0.027,27.40740741,23.61991192,45,1553,2.6,2259.78,59.93,8.86,187.53,72.12692308,32342666.68
1506,10,0.024,1.027,0.026,39.5,24.33786233,34,1540,2.43,2258.21,60.07,9.14,184.94,76.10699588,35674142.17
1506,11,0.02,1.03,0.027,38.14814815,23.61991192,38,1544,3,2262.55,60.1,9.08,184.99,61.66333333,28761535.6
1506,12,0.03,1.038,0.024,43.25,25.93359266,43,1549,2.98,2259.41,59.9,9.38,183.47,61.56711409,29869703.48
1506,6,0.02,1.03,0.02,51.5,29.96988564,31,1537,2.95,2255.77,60.04,8.47,184.93,62.68813559,27202292.2
1508,8,0.018,0.762,0.028,27.21428571,22.94811947,26,1534,2.98,2260.38,59.96,8.36,183.91,61.7147651,26633041.13
1508,14,0.022,0.737,0.02,36.85,29.96988564,34,1542,2.94,2257.23,60.41,9.06,182.85,62.19387755,29215005.43
1508,11,0.022,0.787,0.029,27.13793103,22.31802259,37,1545,2.87,2258.3,60.24,8.94,181.94,63.39372822,29545173.66
1508,9,0.021,0.728,0.023,31.65217391,26.82423957,49,1557,2.96,2262.68,59.64,9.1,183.63,62.03716216,29216091.08
1508,7,0.017,0.728,0.03,24.26666667,21.72572514,23,1531,2.95,2261.6,60.07,8.88,180.36,61.13898305,28592757.15
1508,10,0.02,0.77,0.017,45.29411765,34.09448306,45,1553,2.9,2259.32,59.78,8.96,180.62,62.28275862,29318182.84
1508,15,0.032,0.765,0.026,29.42307692,24.33786233,54,1562,2.92,2257.5,60.03,9.07,183.46,62.82876712,29451097.6
1508,10,0.017,0.741,0.025,29.64,25.10710746,51,1559,2.92,2255.31,59.99,9.12,182.55,62.51712329,29584724.05
1508,4,0.02,0.74,0.023,32.17391304,26.82423957,41,1549,2.89,2390.07,60.39,9.64,181.19,62.69550173,33484136.39
1508,9,0.015,0.75,0.022,34.09090909,27.78715793,46,1554,2.78,2397.32,59.92,9.19,181.69,65.35611511,33284804.81
1508,11,0.015,0.785,0.027,29.07407407,23.61991192,36,1544,3.24,2395.29,59.74,9.6,180.67,55.76234568,29808053.33
1508,8,0.023,0.737,0.024,30.70833333,25.93359266,52,1560,2.4,2412.87,59.45,9.18,186.04,77.51666667,38762756.55
1508,2,0.022,0.725,0.03,24.16666667,21.72572514,38,1546,2.39,2407.07,59.95,8.88,183.16,76.63598326,37562377.71
1508,8,0.02,0.714,0.023,31.04347826,26.82423957,27,1535,2.26,2404.55,59.93,8.1,187.27,82.86283186,36195925.22
1508,13,0.015,0.758,0.031,24.4516129,21.1678094,48,1556,2.81,2404.55,59.92,8.73,183.01,65.12811388,31375526.8
1508,11,0.024,0.73,0.022,33.18181818,27.78715793,34,1542,2.69,2400.73,59.8,9.06,182.91,67.99628253,33960066.16
1508,11,0.023,0.709,0.028,25.32142857,22.94811947,32,1540,2.59,2396.72,60.05,8.75,181.98,70.26254826,34007513.51
1508,9,0.018,0.711,0.026,27.34615385,24.33786233,30,1538,2.88,2429.1,61.11,9.01,181.65,63.07291667,31917361.88
1508,10,0.022,0.732,0.029,25.24137931,22.31802259,28,1536,2.86,2425.17,60.89,8.57,180.2,63.00699301,30521527.62
1508,6,0.023,0.738,0.033,22.36363636,20.1434254,35,1543,2.74,2423.46,60.84,9.44,180.65,65.93065693,35067643.09
1508,13,0.022,0.749,0.021,35.66666667,28.83191546,31,1539,3.02,2427.73,60.63,9.61,180.7,59.83443709,32446370.28
1508,15,0.023,0.723,0.031,23.32258065,21.1678094,45,1553,2.97,2431.67,61.21,9.73,180.09,60.63636364,33458796.71
1508,9,0.018,0.755,0.018,41.94444444,32.58285073,84,1592,2.39,2435.72,60.57,10.07,181.12,75.78242678,43103071.83
1508,12,0.026,0.747,0.023,32.47826087,26.82423957,39,1547,2.38,2465.43,61.15,9.02,180.06,75.65546218,39243844.59
1506,13,0.024,1,0.029,34.48275862,22.31802259,43,1549,2.98,2442.26,61.28,9.55,191.9,64.39597315,32872163.96
1506,12,0.019,1.076,0.029,37.10344828,22.31802259,46,1552,2.32,2438.67,60.86,9.26,181.24,78.12068966,40881359.33
1508,17,0.034,0.74,0.028,26.42857143,22.94811947,39,1547,2.95,2433.13,60.86,9.32,180.67,61.2440678,32285573.13
1508,8,0.018,0.79,0.029,27.24137931,22.31802259,37,1545,2.8,2438.32,61.16,9.36,187.24,66.87142857,34234012.8
1508,12,0.032,0.747,0.019,39.31578947,31.21470086,47,1555,2.79,2434.64,61.23,9.65,186.55,66.86379928,35367727.31
1506,12,0.029,1.043,0.028,37.25,22.94811947,44,1550,2.98,2437.39,61.25,10.11,184.07,61.76845638,34730353.75
1508,21,0.015,0.742,0.018,41.22222222,32.58285073,32,1540,2.29,2433.25,60.94,8.93,180.9,78.99563319,39852172.27
1508,18,0.022,0.72,0.023,31.30434783,26.82423957,24,1532,2.39,2441.64,60.89,9.24,180.83,75.66108787,39646512.6
1506,13,0.022,1.02,0.018,56.66666667,32.58285073,50,1556,2.92,2433.16,60.89,9.33,180.96,61.97260274,32652673.89
1506,13,0.027,1.05,0.03,35,21.72572514,51,1557,2.81,2438.28,61.02,9.41,183.98,65.47330961,34293844.19
1506,5,0.027,1.043,0.029,35.96551724,22.31802259,40,1546,2.85,2435.8,61.08,9.17,183.55,64.40350877,32916632
1506,6,0.024,1.008,0.021,48,28.83191546,51,1557,2.78,2439.77,60.98,9,185.2,66.61870504,33173851.08
1506,11,0.018,1.06,0.018,58.88888889,32.58285073,32,1538,2.96,2409.93,61.12,9.26,181.25,61.23310811,31664526.2
1506,5,0.022,1.036,0.02,51.8,29.96988564,45,1551,2.69,2414.43,61.23,9.3,180.15,66.97026022,35058600.67
1506,13,0.028,1.035,0.02,51.75,29.96988564,37,1543,2.97,2412.05,60.89,9.46,182.07,61.3030303,32267868.89
1506,10,0.032,1.05,0.023,45.65217391,26.82423957,53,1559,2.83,2412.78,60.98,9.52,184.3,65.12367491,34089256.37
1508,16,0.035,0.75,0.025,30,25.10710746,54,1562,2.28,2411.14,60.93,9.17,183.31,80.39912281,40729230.68
1506,12,0.026,1.1,0.023,47.82608696,26.82423957,58,1564,2.19,2413.37,61.07,9.66,181.32,82.79452055,44710158.74
1506,10,0.023,1.02,0.02,51,29.96988564,51,1557,2.98,2409.17,61.1,9.94,182.94,61.38926174,33751016.5
1508,12,0.027,0.72,0.024,30,25.93359266,48,1556,2.44,2410.96,61.09,8.78,181.38,74.33606557,36437115.15
1508,9,0.024,0.742,0.024,30.91666667,25.93359266,28,1536,2.87,2411.14,60.75,9.07,180.6,62.92682927,32003472.88
1506,5,0.024,1.032,0.02,51.6,29.96988564,53,1559,2.79,2412.33,61.14,9.04,180.28,64.61648746,32828439.23
1510,5,0.03,0.99,0.03,33,21.72572514,44,1554,2.9,2376.25,60.87,9.19,180.95,62.39655172,31627068.1
1508,5,0.027,0.76,0.031,24.51612903,21.1678094,35,1543,2.78,2373.85,60.88,8.99,185.14,66.5971223,32241664.86
1508,12,0.025,0.705,0.027,26.11111111,23.61991192,41,1549,2.55,2384.55,60.89,9.56,181.03,70.99215686,37546843.76
1508,15,0.016,0.747,0.018,41.5,32.58285073,39,1547,2.64,2387.06,61.02,10.14,180.84,68.5,38507617.91
1508,11,0.022,0.72,0.021,34.28571429,28.83191546,52,1560,2.85,2383.33,61.04,10.04,185.28,65.01052632,35263248.93
1508,11,0.025,0.731,0.022,33.22727273,27.78715793,40,1548,2.93,2379.63,61.07,9.44,188.49,64.33105802,32200535.92
1508,15,0.015,0.73,0.022,33.18181818,27.78715793,38,1546,2.98,2381.43,61.15,9.38,185.92,62.38926174,31482824.26
1506,13,0.018,1.06,0.019,55.78947368,31.21470086,39,1545,3.08,2382.43,61,9.85,180.11,58.47727273,32000366.59
1506,7,0.016,1.045,0.014,74.64285714,39.77262916,52,1558,2.81,2382.78,60.74,9.69,187.09,66.58007117,34510455.67
1506,10,0.023,1.05,0.017,61.76470588,34.09448306,57,1563,2.92,2382.21,61.1,10.17,183.75,62.92808219,34847163.68
1506,8,0.023,1.04,0.01,104,51.94243253,47,1553,2.91,2382.24,60.96,9.6,184.5,63.40206186,33007531.55
1506,12,0.02,1.079,0.02,53.95,29.96988564,45,1551,3.05,2383.28,60.74,10.87,181.95,59.6557377,35674185.29
1508,10,0.027,0.735,0.023,31.95652174,26.82423957,39,1547,2.38,2303.93,61.2,9.76,180.32,75.76470588,39681806.12
1508,8,0.035,0.73,0.023,31.73913043,26.82423957,73,1581,2.21,2305.06,60.43,9.55,181.08,81.93665158,41835274.48
1508,10,0.014,0.765,0.018,42.5,32.58285073,53,1561,2.81,2302.48,61.37,9.77,184.4,65.6227758,33622763.1
1508,10,0.031,0.735,0.029,25.34482759,22.31802259,40,1548,2.76,2302.97,60.94,9.15,180.56,65.42028986,32066354.02
1508,8,0.018,0.748,0.028,26.71428571,22.94811947,30,1538,2.96,2311.25,61.03,9.74,193.16,65.25675676,31942099.66
1508,11,0.017,0.737,0.019,38.78947368,31.21470086,36,1544,2.81,2311.77,60.9,10.25,186.43,66.34519573,35416974.56
1508,13,0.031,0.712,0.028,25.42857143,22.94811947,39,1547,2.84,2313.62,61.06,10.3,183.39,64.57394366,35241972.25
1508,3,0.021,0.75,0.028,26.78571429,22.94811947,52,1560,2.82,2263.65,58.81,9.43,190.09,67.40780142,31792241.81
1506,14,0.023,1.06,0.02,53,29.96988564,35,1541,2.67,2264.54,58.91,8.97,188.68,70.66666667,31952913.84
1506,4,0.021,1.062,0.032,33.1875,20.64126415,36,1542,3.03,2265.17,58.85,8.88,193.34,63.80858086,27881775.68
1506,15,0.017,1.052,0.02,52.6,29.96988564,35,1541,3.17,2264.81,58.94,9.17,189.22,59.69085174,27516369.82
1506,10,0.023,1.005,0.018,55.83333333,32.58285073,73,1579,2.32,2265.95,58.54,9.77,187.95,81.01293103,40078013.92
1506,13,0.025,1.04,0.021,49.52380952,28.83191546,44,1550,2.86,2265.89,58.87,9.18,180.41,63.08041958,30546732.46
1506,9,0.021,1.052,0.03,35.06666667,21.72572514,57,1563,2.97,2267.08,58.82,9.63,184.68,62.18181818,30873507.64
1508,12,0.021,0.747,0.023,32.47826087,26.82423957,42,1550,2.76,2266.9,58.8,9,187.6,67.97101449,31046673.91
1508,9,0.023,0.774,0.023,33.65217391,26.82423957,43,1551,2.89,2266.26,58.85,9.54,182,62.97577855,31420244.18
1508,10,0.017,0.748,0.028,26.71428571,22.94811947,37,1545,2.73,2268.46,58.7,9.54,181,66.3003663,33294012.92
1508,11,0.025,0.73,0.019,38.42105263,31.21470086,56,1564,2.72,2263.54,58.95,9.13,183.84,67.58823529,31910920.9
1508,8,0.03,0.71,0.012,59.16666667,44.94691449,55,1563,2.73,2261.04,59.01,9.07,183.47,67.20512821,31550204.31
1508,11,0.028,0.77,0.02,38.5,29.96988564,47,1555,2.69,2266.61,58.57,9.49,183.51,68.21933086,33584587.87
1508,7,0.02,0.75,0.025,30,25.10710746,51,1559,2.88,2318.6,58.97,8.3,183.24,63.625,28064720.83
1508,9,0.024,0.74,0.026,28.46153846,24.33786233,41,1549,2.85,2314.57,58.79,8.01,183.06,64.23157895,27321671.56
1508,8,0.028,0.734,0.023,31.91304348,26.82423957,41,1549,2.93,2315.49,58.75,8.04,181.6,61.97952218,26685824.68
1508,6,0.028,0.715,0.03,23.83333333,21.72572514,49,1557,2.93,2315.85,58.9,7.99,181.33,61.88737201,26523991.23
1508,6,0.016,0.76,0.017,44.70588235,34.09448306,55,1563,2.86,2317.77,58.84,8.06,180.22,63.01398601,27433968.55
1508,12,0.018,0.72,0.012,60,44.94691449,40,1548,2.78,2311.74,59.22,8.21,182.73,65.73021583,28673891.61
1508,11,0.019,0.724,0.021,34.47619048,28.83191546,50,1558,2.86,2301.08,59.17,8.94,180.64,63.16083916,30210123.02
1508,8,0.018,0.759,0.024,31.625,25.93359266,46,1554,2.48,2292.61,59.17,1,184.4,74.35483871,3882645.968
1508,6,0.023,0.78,0.027,28.88888889,23.61991192,41,1549,2.82,2299.68,58.79,8.62,186.77,66.23049645,29523976.85
1508,6,0.017,0.73,0.02,36.5,29.96988564,26,1534,2.75,2294.82,58.96,8.18,182.03,66.19272727,28669394.88
1508,5,0.02,0.716,0.018,39.77777778,32.58285073,50,1558,2.52,2296.97,58.76,8.42,180.56,71.65079365,32234145.67
1508,12,0.016,0.835,0.025,33.4,25.10710746,44,1552,2.92,2298.52,59.01,8.65,191.14,65.45890411,28597682.05
1508,12,0.019,0.712,0.013,54.76923077,42.18126779,65,1573,2.33,2298.76,58.57,9.14,187.54,80.48927039,37873304.24
1508,7,0.024,0.755,0.019,39.73684211,31.21470086,34,1542,2.85,2301.45,59.21,9.03,180.45,63.31578947,30626243.05
1508,7,0.03,0.75,0.02,37.5,29.96988564,46,1554,2.83,2305.01,58.91,8.92,180.33,63.72084806,30514097.05
1508,7,0.013,0.719,0.022,32.68181818,27.78715793,25,1533,2.98,2301.03,59.1,8.28,181.54,60.91946309,26852556.81
1508,2,0.02,0.763,0.02,38.15,29.96988564,48,1556,2.85,2302.1,59.11,8.33,181.52,63.69122807,28260094.95
1508,8,0.017,0.74,0.025,29.6,25.10710746,48,1556,2.9,2470.43,59.13,7.6,182.6,62.96551724,27191767.45
1508,6,0.015,1.108,0.015,73.86666667,37.65403131,28,1536,2.75,2346.65,59.47,9.72,180.86,65.76727273,34836232.58
1506,4,0.034,1.012,0.023,44,26.82423957,45,1551,3.08,2355,58.87,8.73,184.1,59.77272727,28035204.55
1506,12,0.022,1.05,0.021,50,28.83191546,31,1537,2.86,2352.06,59.03,0.75,182.33,63.75174825,2590555.594
1508,8,0.021,0.777,0.021,37,28.83191546,68,1576,2.49,2353.13,58.6,8.84,181.55,72.91164659,35087152.87
1508,3,0.017,0.741,0.022,33.68181818,27.78715793,56,1564,2.3,2354.13,58.78,8.97,181.86,79.06956522,38560649.4
1508,4,0.021,0.751,0.027,27.81481481,23.61991192,55,1563,2.89,2288.06,59.08,8.62,188.93,65.37370242,28663295.58
1506,5,0.019,1.03,0.024,42.91666667,25.93359266,46,1552,2.77,2284.92,58.72,8.53,185.89,67.10830325,29552181.92
1506,4,0.025,1.062,0.02,53.1,29.96988564,53,1559,2.71,2289.11,59.04,8.62,183.31,67.64206642,30581158.1
1508,8,0.024,0.74,0.027,27.40740741,23.61991192,38,1546,2.34,2291.55,58.73,8.2,183.59,78.45726496,33726915.38
1508,6,0.018,0.725,0.02,36.25,29.96988564,41,1549,2.92,2293.53,58.87,8.44,186.56,63.89041096,27842825.84
1508,5,0.023,0.746,0.027,27.62962963,23.61991192,35,1543,2.46,2293.14,59.02,7.5,180.4,73.33333333,29363378.05
1506,3,0.023,1.13,0.024,47.08333333,25.93359266,57,1563,2.85,2275.31,58.78,8.69,186.72,65.51578947,29138338.38
1506,4,0.019,1.023,0.027,37.88888889,23.61991192,59,1565,2.84,2269.25,59.3,0.69,181.03,63.74295775,2315593.838
1506,6,0.021,1.036,0.027,38.37037037,23.61991192,56,1562,2.98,2271.45,58.87,8.93,180.68,60.63087248,28588256.28
1506,4,0.025,1.04,0.025,41.6,25.10710746,58,1564,3.39,2270.58,58.72,9.61,180.73,53.31268437,27033967.54
1508,8,0.023,0.736,0.029,25.37931034,22.31802259,62,1570,2.24,2272.42,58.97,8.55,183.03,81.70982143,36429733.13
1508,4,0.026,0.737,0.032,23.03125,20.64126415,66,1574,2.77,2314.55,55.93,0.64,182.14,65.75451264,2246032.635
1508,7,0.023,0.734,0.028,26.21428571,22.94811947,53,1561,2.93,2315.04,55.81,8.64,190.64,65.06484642,28671730.89
1508,8,0.027,0.773,0.026,29.73076923,24.33786233,55,1563,2.69,2317.71,55.97,9.48,180.33,67.03717472,34305554.41
