grade,grade,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,s_temp,super_heat,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_factor
3,909,S10,13,0.027,1.081,0.031,34.87096774,21.1678094,1506,1561,55,1561,1561,2.79,2323.92,55.84,8.64,30225953.03,309.66,306.87
3,909,S20,5,0.028,1.04,0.029,35.86206897,22.31802259,1506,1556,50,1556,1554,2.37,2324.02,55.89,8.07,33236427.8,232.13,229.76
3,909,S25,14,0.029,1,0.029,34.48275862,22.31802259,1506,1551,45,1551,1551,2.62,2331.73,55.92,8.33,31136605.26,219.48,216.86
3,980,M,9,0.024,0.745,0.027,27.59259259,23.61991192,1508,NA,75,1583,1583,2.26,2319.37,55.88,9.04,38965416,183.22,180.96
3,909,S05,6,0.023,1.08,0.031,34.83870968,21.1678094,1506,1556,50,1556,1556,2.27,2321.54,56.01,8.27,35522630.11,181.29,179.02
3,909,S10,11,0.026,1.03,0.03,34.33333333,21.72572514,1506,NA,36,1542,1542,2.31,2326.53,55.91,9.14,38662698.55,275.11,272.8
3,909,S14,10,0.037,1.051,0.027,38.92592593,23.61991192,1506,1565,59,1565,1565,2.3,2323.31,55.81,9.33,39583141.59,315.26,312.96
3,909,M,9,0.03,1.053,0.021,50.14285714,28.83191546,1506,1577,71,1577,1577,2.16,2317.32,55.53,9.22,41544398,260.39,258.23
3,909,S05,11,0.018,1.065,0.02,53.25,29.96988564,1506,1551,45,1551,1551,2.85,2316.21,55.8,9.31,31778401.2,246.77,243.92
3,909,S10,9,0.025,1.045,0.034,30.73529412,19.67192734,1506,1548,42,1548,1551,2.68,2319.85,55.77,9.09,33047475.11,304.97,302.29
3,909,S25,11,0.02,1.04,0.029,35.86206897,22.31802259,1506,1547,41,1547,1547,2.5,2316.85,56.18,8.89,34602618.12,241.98,239.48
3,980,M,6,0.021,0.778,0.015,51.86666667,37.65403131,1508,1577,69,1577,1582,2.28,2299.84,55.57,8.29,35120977.68,242.82,240.54
3,1071,S05,9,0.031,1.033,0.023,44.91304348,26.82423957,1505,1537,32,1537,1538,2.2,2305.74,55.98,7.58,33366153.93,244.35,242.15
3,909,S10,8,0.025,1.046,0.025,41.84,25.10710746,1506,1701,195,1701,1554,2.89,2304.14,55.8,8.37,28027590.85,274.27,271.38
3,909,S15,7,0.031,1.033,0.026,39.73076923,24.33786233,1506,1547,41,1547,1547,2.7,2306.57,56.07,8.19,29385701.8,239,236.3
3,909,S20,9,0.026,1.021,0.025,40.84,25.10710746,1506,1548,42,1548,1548,2.73,2302.8,55.84,8.3,29404984.62,241.47,238.74
3,980,S25,6,0.024,0.74,0.03,24.66666667,21.72572514,1508,1558,50,1558,1557,2.73,2300.18,56.18,8.55,30256213.85,271.57,268.84
3,909,S30,8,0.031,1.015,0.028,36.25,22.94811947,1506,1558,52,1558,1558,2.88,2309.37,56.24,8.69,29266453.56,309.88,307
3,909,M,8,0.032,1.036,0.024,43.16666667,25.93359266,1506,1582,76,1582,1586,2.33,2299.9,55.48,9.9,41042850.64,239.36,237.03
3,980,S05,10,0.032,0.727,0.032,22.71875,20.64126415,1508,1555,47,1555,1534,2.84,2305,56.01,9.07,30917841.55,265.72,262.88
3,980,S10,8,0.026,0.715,0.028,25.53571429,22.94811947,1508,1543,35,1543,1543,2.65,2306.81,56.16,8.13,29723899.72,300.01,297.36
3,980,S15,2,0.028,0.765,0.027,28.33333333,23.61991192,1508,1537,29,1537,1544,2.58,2307.52,55.97,8.51,31967201.49,299.64,297.06
3,980,S20,5,0.025,0.735,0.029,25.34482759,22.31802259,1508,1555,47,1555,1555,2.89,2299.54,56.07,9.2,30745406.78,260.53,257.64
3,980,S30,6,0.035,0.758,0.028,27.07142857,22.94811947,1508,1550,42,1550,1546,2.81,2306.32,56.05,8.49,29266462.12,265.41,262.6
3,980,M,4,0.02,0.734,0.018,40.77777778,32.58285073,1508,1593,85,1593,1593,2.25,2309.38,55.53,8.42,36297295.25,352.71,350.46
3,980,S05,7,0.021,0.731,0.028,26.10714286,22.94811947,1508,1550,42,1550,1533,2.06,2312.29,56.06,7.7,36300708.06,138.25,136.19
3,980,S10,8,0.04,0.732,0.023,31.82608696,26.82423957,1508,NA,37,1545,1545,2.7,2313.55,55.99,8.12,29222707.11,180.18,177.48
3,980,S15,2,0.022,0.732,0.031,23.61290323,21.1678094,1508,1563,55,1563,1563,2.8,2312.03,56.02,8.18,28368608.1,221.36,218.56
3,980,S25,2,0.021,0.78,0.033,23.63636364,20.1434254,1508,1548,40,1548,1538,2.91,2310.64,56.1,7.9,26346060.21,246.87,243.96
3,909,S30,3,0.019,1.055,0.033,31.96969697,20.1434254,1506,1561,55,1561,1560,2.76,2307.51,56.15,8.33,29250197.41,230.79,228.03
3,980,S10,5,0.022,0.753,0.024,31.375,25.93359266,1508,1567,59,1567,1567,2.88,2313.82,55.97,8.46,28546754.25,258.77,255.89
3,909,S25,7,0.018,1.049,0.02,52.45,29.96988564,1506,1565,59,1565,1565,2.76,2310.84,55.95,8.43,29644058.35,238.43,235.67
3,909,M,5,0.03,1.046,0.023,45.47826087,26.82423957,1506,NA,77,1583,1583,2.31,2311.1,55.71,8.33,35002660,244.84,242.53
3,909,S05,5,0.022,1.046,0.024,43.58333333,25.93359266,1506,1547,41,1547,1547,2.71,2310.34,56.15,8.35,29898016.16,233.8,231.09
3,909,S10,7,0.015,1.068,0.019,56.21052632,31.21470086,1506,1548,42,1548,1556,2.62,2309.41,56.04,8.02,29690903.22,240.82,238.2
3,909,S15,5,0.027,1.028,0.026,39.53846154,24.33786233,1506,1560,54,1560,1552,2.67,2308.31,56.25,9.4,34131864.72,239.84,237.17
3,909,S25,7,0.03,1.044,0.027,38.66666667,23.61991192,1506,NA,38,1544,1544,2.69,2305.12,55.9,7.83,28180734.69,259.53,256.84
3,909,S30,10,0.02,1.057,0.026,40.65384615,24.33786233,1506,1549,43,1549,1544,2.8,2308.93,56.01,8.04,27845695.8,301.45,298.65
3,980,M,6,0.018,0.773,0.024,32.20833333,25.93359266,1508,1642,134,1642,1568,2.34,2303.26,55.85,7.96,32907089.03,295.02,292.68
3,909,S15,8,0.025,1.067,0.027,39.51851852,23.61991192,1506,NA,45,1551,1551,2.42,2304.36,56.27,7.94,31754461.69,203.82,201.4
3,909,S20,5,0.024,1.026,0.029,35.37931034,22.31802259,1506,1545,39,1545,1550,2.96,2306.34,56.36,8.1,26507326.62,203.31,200.35
3,909,S05,12,0.019,1.041,0.025,41.64,25.10710746,1506,1542,36,1542,1540,2.96,2299,56.51,7.93,25868410.14,317.7,314.74
3,909,S10,7,0.021,1.022,0.021,48.66666667,28.83191546,1506,1544,38,1544,1538,2.41,2305.24,55.95,7.31,29367418.46,237.68,235.27
3,909,S15,5,0.021,1.135,0.022,51.59090909,27.78715793,1506,1548,42,1548,1548,2.35,2302.57,55.72,7.24,29794275.98,297.2,294.85
3,909,S33,3,0.031,1.04,0.03,34.66666667,21.72572514,1506,1552,46,1552,1552,2.61,2302.65,55.86,7.42,27494170.34,306.92,304.31
3,909,M,12,0.024,1.074,0.02,53.7,29.96988564,1506,1580,74,1580,1580,2.33,2299.85,55.69,9.03,37435240.82,243.06,240.73
3,909,S05,5,0.026,1.045,0.022,47.5,27.78715793,1506,1540,34,1540,1540,2.84,2301.6,55.88,8.39,28557669.3,296.9,294.06
3,909,S10,2,0.023,1.039,0.028,37.10714286,22.94811947,1506,1548,42,1548,1545,2.83,2297.04,56.28,8.15,27783632.23,288.81,285.98
3,980,S15,6,0.029,0.951,0.028,33.96428571,22.94811947,1508,NA,26,1534,1534,2.51,2301.36,56.17,0.88,3388775.522,243.51,241
3,909,S20,5,0.018,1.043,0.025,41.72,25.10710746,1506,1566,60,1566,1566,2.86,2300.48,56.02,8.94,30202245.82,300,297.14
3,909,S30,4,0.023,1.066,0.03,35.53333333,21.72572514,1506,1558,52,1558,1558,2.82,2299.37,55.93,0.61,2089002.106,312.14,309.32
3,909,M,5,0.029,1.064,0.032,33.25,20.64126415,1506,NA,70,1576,1576,2.28,2297.18,55.67,8.09,34234027.21,181.22,178.94
3,980,S10,4,0.028,0.751,0.025,30.04,25.10710746,1508,1562,54,1562,1562,2.59,2301.44,55.82,7.66,28587616.86,232.31,229.72
3,980,S15,6,0.03,0.74,0.021,35.23809524,28.83191546,1508,1571,63,1571,1563,2.74,2299.88,56.01,8.15,28731712.55,225.03,222.29
3,980,S20,6,0.022,0.756,0.028,27,22.94811947,1508,1555,47,1555,1555,2.77,2298.67,56,7.71,26872033.19,217.7,214.93
3,980,S25,7,0.024,0.74,0.027,27.40740741,23.61991192,1508,1546,38,1546,1546,2.97,2299.43,55.89,7.97,25916201.96,253.56,250.59
3,980,M,10,0.019,0.753,0.023,32.73913043,26.82423957,1508,NA,61,1569,1569,2.29,2298.06,55.75,8.93,37638008.02,185.74,183.45
3,980,S05,5,0.026,0.743,0.03,24.76666667,21.72572514,1508,1554,46,1554,1552,2.82,2301.05,55.89,8.88,30432610.21,297.38,294.56
3,980,S10,5,0.015,0.715,0.021,34.04761905,28.83191546,1508,1554,46,1554,1554,2.75,2301.2,56.01,8.34,29311430.4,211.35,208.6
3,980,S15,5,0.024,0.785,0.024,32.70833333,25.93359266,1508,1545,37,1545,1545,2.67,2299.4,56.04,0.63,2278731.236,262.54,259.87
3,980,S20,3,0.027,0.754,0.021,35.9047619,28.83191546,1508,1550,42,1550,1555,2.91,2297.04,56.04,7.84,25992073.24,246.75,243.84
3,980,S30,10,0.016,0.8,0.018,44.44444444,32.58285073,1508,NA,38,1546,1546,2.29,2296.72,55.96,7.1,29907506.72,262.02,259.73
3,976,M,9,0.023,1.046,0.015,69.73333333,37.65403131,1510,1581,71,1581,1581,2.45,2299.17,56.06,7.46,29403099.77,264.65,262.2
3,980,S05,9,0.023,0.744,0.023,32.34782609,26.82423957,1508,1562,54,1562,1548,2.47,2294.97,56.22,7.46,29111740.91,219.67,217.2
3,980,S15,2,0.021,0.75,0.02,37.5,29.96988564,1508,1550,42,1550,1542,3.88,2299.6,52.92,7.66,19067714.23,448.98,445.1
3,980,M,5,0.014,0.748,0.014,53.42857143,39.77262916,1508,NA,57,1565,1565,2.25,2295.77,55.72,7.8,33426411.2,181.29,179.04
3,980,S10,7,0.026,0.734,0.026,28.23076923,24.33786233,1508,1554,46,1554,1643,2.78,2299.63,55.97,7.91,27481405.71,234.25,231.47
3,980,S15,5,0.025,0.742,0.032,23.1875,20.64126415,1508,1566,58,1566,1557,2.46,2302.34,56.08,7.52,29559799.41,267.7,265.24
3,980,S30,7,0.035,0.768,0.032,24,20.64126415,1508,1533,25,1533,1527,2.82,2306.49,56.15,7.47,25660928.11,244.65,241.83
3,980,M,13,0.022,0.747,0.02,37.35,29.96988564,1508,1575,67,1575,1575,2.29,2312.92,55.64,8.42,35717948.86,262.8,260.51
3,980,S15,10,0.025,0.742,0.028,26.5,22.94811947,1508,1558,50,1558,1553,2.9,2317.92,55.85,7.78,26117363.42,180.4,177.5
3,980,S25,8,0.022,0.79,0.028,28.21428571,22.94811947,1508,1554,46,1554,1553,2.77,2316.79,56.11,7.93,27856681.49,319.92,317.15
3,980,S30,7,0.024,0.756,0.026,29.07692308,24.33786233,1508,NA,41,1549,1549,2.82,2315.47,56.08,8.34,28761093.32,184.17,181.35
3,980,S10,7,0.024,0.752,0.031,24.25806452,21.1678094,1508,1548,40,1548,1548,2.93,2318.34,56.09,7.89,26220188.03,189.87,186.94
3,980,S20,5,0.019,0.793,0.027,29.37037037,23.61991192,1508,1700,192,1700,1556,2.41,2312.17,56.04,8.78,35379079.22,260.9,258.49
3,980,S30,7,0.023,0.764,0.027,28.2962963,23.61991192,1508,1553,45,1553,1536,2.37,2318.66,56.07,8.38,34433568.51,277.78,275.41
3,980,S05,10,0.017,0.785,0.018,43.61111111,32.58285073,1508,1531,23,1531,1703,2.63,2316.57,56.1,8.19,30298621.62,189.12,186.49
3,980,S09,7,0.038,0.79,0.033,23.93939394,20.1434254,1508,1529,21,1529,1536,2.79,2313.14,56.23,8.34,29041099.61,180.36,177.57
3,980,M,15,0.02,0.757,0.022,34.40909091,27.78715793,1508,1572,64,1572,1580,2.32,2314.43,55.94,8.48,35530490.9,267.85,265.53
3,980,S05,7,0.033,0.746,0.029,25.72413793,22.31802259,1508,NA,89,1597,1597,2.59,2316.72,56.36,8.46,31782893.84,234.05,231.46
3,980,S10,8,0.024,0.689,0.026,26.5,24.33786233,1508,NA,54,1562,1562,2.58,2316.14,55.99,8.3,31294821.86,180.41,177.83
3,980,S15,3,0.029,0.756,0.023,32.86956522,26.82423957,1508,1554,46,1554,1554,2.4,2312.23,55.94,8.46,34232565.15,195.25,192.85
3,980,S20,7,0.023,0.73,0.027,27.03703704,23.61991192,1508,1541,33,1541,1537,2.96,2314.65,55.82,8.47,27818026.72,194.23,191.27
3,980,S25,5,0.02,0.741,0.021,35.28571429,28.83191546,1508,1559,51,1559,1559,2.77,2315.23,55.77,8.32,29207002.57,181.95,179.18
3,980,S29,6,0.023,0.787,0.035,22.48571429,19.22466134,1508,1565,57,1565,1565,2.35,2314.09,56.07,7.6,31432235.23,246.34,243.99
3,980,S06,7,0.018,0.725,0.026,27.88461538,24.33786233,1508,1697,189,1697,1550,2.25,2314.97,56.27,7.67,33144197.15,181.91,179.66
3,980,S14,8,0.022,0.734,0.028,26.21428571,22.94811947,1508,1565,57,1565,1565,2.75,2316.41,56.05,8.32,29434411.29,241.1,238.35
3,980,S20,7,0.025,0.862,0.036,23.94444444,18.79974161,1508,1546,38,1546,1553,2.5,2318.53,55.83,7.83,30498871.03,253.57,251.07
3,980,S29,4,0.034,0.803,0.027,29.74074074,23.61991192,1508,1556,48,1556,1556,2.69,2315.26,56.08,7.98,28846934.63,180.97,178.28
3,980,S05,8,0.032,0.723,0.028,25.82142857,22.94811947,1508,1560,52,1560,1560,2.81,2315.68,56.03,8.19,28346889.91,192.45,189.64
3,909,S15,5,0.023,1.067,0.023,46.39130435,26.82423957,1506,1565,59,1565,1565,2.49,2316.8,55.64,8.3,32435200,303.26,300.77
3,909,S05,2,0.027,1.078,0.029,37.17241379,22.31802259,1506,1558,52,1558,1532,2.84,2316.13,55.79,8.43,28874964.36,187.11,184.27
3,909,S10,8,0.031,1.007,0.023,43.7826087,26.82423957,1506,1543,37,1543,1533,2.38,2316.37,56.01,7.64,31230117.88,219.93,217.55
3,909,S15,7,0.029,1.057,0.024,44.04166667,25.93359266,1506,1563,57,1563,1552,2.72,2317.88,56.02,8.28,29634777.53,261.92,259.2
3,909,S20,7,0.025,1.035,0.015,69,37.65403131,1506,1559,53,1559,1559,2.68,2318.42,56.1,8.34,30302095.43,180.63,177.95
3,909,M,10,0.029,1.04,0.019,54.73684211,31.21470086,1506,NA,59,1565,1565,2.36,2311.19,55.79,8.75,35989929.03,213.45,211.09
3,909,S01,4,0.029,1.043,0.026,40.11538462,24.33786233,1506,NA,35,1541,1541,2.77,2314.18,55.86,8.38,29404288.55,215.85,213.08
3,909,S15,3,0.027,1.023,0.029,35.27586207,22.31802259,1506,1556,50,1556,1556,2.67,2311.63,55.95,7.61,27672029.24,238.48,235.81
3,909,M,8,0.031,1.07,0.029,36.89655172,22.31802259,1506,1573,67,1573,1573,2.15,2309.44,55.79,8.34,37625611.31,141.81,139.66
3,909,M,17,0.028,1.028,0.029,35.44827586,22.31802259,1506,NA,189,1695,1695,2.52,2317.44,55.83,7.9,30512960,214.67,212.15
3,909,S03,11,0.034,1.044,0.02,52.2,29.96988564,1506,1551,45,1551,1549,2.74,2318.52,55.92,8.16,29000115.85,181.02,178.28
3,909,S13,16,0.02,1.05,0.031,33.87096774,21.1678094,1506,1555,49,1555,1555,3,2322.41,56.05,8.78,28547063.72,197.14,194.14
3,909,M,10,0.035,1.055,0.017,62.05882353,34.09448306,1506,1582,76,1582,1703,2.32,2317.7,55.84,8.12,34070190,284.53,282.21
3,980,S05,11,0.03,0.754,0.027,27.92592593,23.61991192,1508,1703,195,1703,1550,2.43,2321.51,56.01,8.24,33062888.1,275.11,272.68
3,980,S10,9,0.024,0.715,0.035,20.42857143,19.22466134,1508,1558,50,1558,1558,2.33,2316.38,55.88,8.05,33612363.86,268.33,266
3,980,S15,2,0.026,0.779,0.028,27.82142857,22.94811947,1508,NA,42,1550,1550,2.21,2322.99,55.96,7.86,34699794.52,190.03,187.82
3,909,S24,8,0.036,1.1,0.018,61.11111111,32.58285073,1506,1540,34,1540,1540,2.74,2318.06,55.7,8.19,29100959.08,195.59,192.85
3,909,S10,10,0.027,1.05,0.028,37.5,22.94811947,1506,1544,38,1544,1544,2.45,2330.31,55.73,7.84,31319366.4,226.65,224.2
3,909,M,4,0.025,1.055,0.025,42.2,25.10710746,1506,NA,57,1563,1563,2.24,2319.12,55.73,7.98,34699833,263.15,260.91
3,909,M,9,0.027,1.1,0.012,91.66666667,44.94691449,1506,1589,83,1589,1589,2.29,2320.64,55.75,7.96,33879317.24,208.48,206.19
3,909,M,13,0.019,1.025,0.017,60.29411765,34.09448306,1506,NA,59,1565,1565,2.3,2322.05,55.41,7.73,32777250.13,183.66,181.36
3,909,S05,11,0.038,1.08,0.023,46.95652174,26.82423957,1506,1555,49,1555,1555,2.95,2323.93,56.06,7.96,26336822.97,181.37,178.42
3,909,S10,11,0.024,1.04,0.019,54.73684211,31.21470086,1506,NA,16,1522,1522,2.44,2325.89,55.96,7.14,28585569.39,227.84,225.4
3,909,S15,11,0.028,1.048,0.028,37.42857143,22.94811947,1506,1547,41,1547,1547,2.49,2325.15,56.32,7.41,29061573.61,192.01,189.52
3,909,S20,10,0.036,1.04,0.028,37.14285714,22.94811947,1506,1544,38,1544,1544,2.65,2326.99,56.46,7.67,28287417.31,264.2,261.55
3,909,S25,7,0.027,1.075,0.029,37.06896552,22.31802259,1506,1549,43,1549,1549,2.62,2326.91,56.09,8.37,31221448.15,192.97,190.35
3,909,M,7,0.021,1.044,0.022,47.45454545,27.78715793,1506,1579,73,1579,1577,2.27,2318.5,55.4,8.45,36248266.52,212.83,210.56
3,1071,S05,13,0.022,1.04,0.032,32.5,20.64126415,1505,NA,33,1538,1538,2.79,2322.31,56.04,7.7,26918819.14,180.25,177.46
3,909,S10,10,0.024,1.034,0.031,33.35483871,21.1678094,1506,1560,54,1560,1560,2.41,2321.73,56.2,7.65,30953188.76,288.51,286.1
3,980,S19,4,0.028,0.75,0.023,32.60869565,26.82423957,1508,1542,34,1542,1542,1.93,2321.7,65.88,8.35,42187574.61,180.88,178.95
3,909,S24,8,0.021,1.039,0.035,29.68571429,19.22466134,1506,1545,39,1545,1548,2.91,2319.83,55.96,8,26785665.98,246.51,243.6
3,909,S05,5,0.025,1.042,0.029,35.93103448,22.31802259,1506,1554,48,1554,1554,3.02,2319.46,55.84,8.4,27096208.21,181.17,178.15
3,909,S10,7,0.021,1.052,0.033,31.87878788,20.1434254,1506,NA,35,1541,1541,2.71,2329.81,66.24,8.42,30402730.94,199.62,196.91
3,909,S15,17,0.031,1.085,0.029,37.4137931,22.31802259,1506,1543,37,1543,1543,2.25,2329.15,66.07,8.27,35955864.93,181.27,179.02
3,909,S20,10,0.027,1.045,0.016,65.3125,35.77449321,1506,NA,42,1548,1545,2.88,2331,66.17,8.29,28180818.75,199.99,197.11
3,976,M,6,0.019,0.995,0.024,41.45833333,25.93359266,1510,1586,76,1586,1640,2.57,2314.13,57.49,8.31,31427146.02,285.97,283.4
3,980,S11,3,0.017,0.746,0.024,31.08333333,25.93359266,1508,1558,50,1558,1550,2.26,2317.15,55.95,8.53,36731953.94,180.55,178.29
3,980,S15,4,0.018,0.722,0.027,26.74074074,23.61991192,1508,1557,49,1557,1561,2.36,2316.16,56.04,8.89,36644399.19,188.98,186.62
3,980,S20,7,0.028,0.743,0.027,27.51851852,23.61991192,1508,1553,45,1553,1547,2.69,2321.48,55.97,8.49,30772986.56,283.39,280.7
3,980,S24,6,0.024,0.735,0.029,25.34482759,22.31802259,1508,1557,49,1557,1554,3.08,2316.06,56.19,0.76,2400280.364,194.17,191.09
3,980,M,7,0.032,0.736,0.019,38.73684211,31.21470086,1508,1581,73,1581,1585,2.35,2311.12,55.36,8.72,36018067.61,182.06,179.71
3,980,S05,3,0.025,0.724,0.023,31.47826087,26.82423957,1508,1545,37,1545,1535,2.34,2314.95,56,8.5,35317826.92,210.98,208.64
3,980,S15,6,0.023,0.753,0.017,44.29411765,34.09448306,1508,NA,50,1558,1558,2.52,2316.32,55.67,8.86,34204325.33,195.17,192.65
3,980,S25,4,0.023,0.779,0.017,45.82352941,34.09448306,1508,NA,62,1570,1570,2.6,2315.54,55.96,8.18,30597189.32,181.14,178.54
3,980,S05,6,0.034,0.742,0.022,33.72727273,27.78715793,1508,1571,63,1571,1571,2.69,2316.49,55.76,8.46,30598335.57,271.23,268.54
3,980,S05,6,0.03,0.713,0.023,31,26.82423957,1508,1556,48,1556,1559,2.87,2317.2,56.14,7.92,26856913.17,242.6,239.73
3,909,M,6,0.022,1.045,0.023,45.43478261,26.82423957,1506,1567,61,1567,1547,2.27,2313.37,55.87,8.66,37066913.5,191.59,189.32
3,909,S10,11,0.019,1.041,0.02,52.05,29.96988564,1506,NA,44,1550,1550,2.95,2314.39,59.5,8.46,27876239.15,180.91,177.96
3,909,S15,5,0.029,1.038,0.025,41.52,25.10710746,1506,1564,58,1564,1560,2.67,2315.1,56.02,0.7,2549211.236,190.78,188.11
3,909,S20,7,0.024,1.038,0.027,38.44444444,23.61991192,1506,NA,27,1533,1533,2.71,2311.29,56.08,0.87,3116403.565,187.2,184.49
3,909,M,3,0.024,1.08,0.021,51.42857143,28.83191546,1506,1578,72,1578,1584,2.77,2308.33,56.06,8.77,30694955.68,245.82,243.05
3,909,S10,3,0.026,1.09,0.025,43.6,25.10710746,1506,1560,54,1560,1560,2.66,2317.02,55.76,8.76,32048045.05,311.02,308.36
3,909,S20,4,0.033,1.045,0.026,40.19230769,24.33786233,1506,1550,44,1550,1550,2.41,2313.59,55.98,8.33,33586414.83,276.09,273.68
3,909,S24,2,0.021,1.013,0.03,33.76666667,21.72572514,1506,1556,50,1556,1550,2.71,2315.58,56.15,9.02,32370270.38,127.83,125.12
3,909,S30,4,0.023,1.056,0.025,42.24,25.10710746,1506,1556,50,1556,1556,2.57,2317.72,56.08,8.35,31627408.72,220.86,218.29
3,909,M,3,0.034,1.087,0.011,98.81818182,48.15942887,1506,1572,66,1572,1566,2.29,2312.75,55.78,8.61,36521251.31,278.04,275.75
3,909,S10,3,0.03,1.055,0.028,37.67857143,22.94811947,1506,1555,49,1555,1555,2.95,2318.63,56.32,9.29,30667222.15,256.83,253.88
3,909,S20,2,0.026,1.074,0.017,63.17647059,34.09448306,1506,1555,49,1555,1555,3.51,2315.71,55.93,0.64,1773398.427,319.2,315.69
3,909,S25,3,0.027,1.03,0.033,31.21212121,20.1434254,1506,NA,35,1541,1541,2.82,2317.28,55.89,8.13,28058809.53,276.32,273.5
3,980,S05,7,0.024,0.763,0.02,38.15,29.96988564,1508,1558,50,1558,1555,3,2313.32,56.15,7.99,25876797.52,201.97,198.97
3,980,S10,6,0.014,0.701,0.018,38.94444444,32.58285073,1508,NA,26,1534,1534,2.55,2309.97,55.89,0.65,2473026.706,293.26,290.71
3,980,S20,6,0.024,0.76,0.025,30.4,25.10710746,1508,1559,51,1559,1559,3.14,2308.17,56.25,0.76,2346394.471,315.33,312.19
3,980,S25,7,0.018,0.783,0.027,29,23.61991192,1508,1531,23,1531,1529,3.21,2311.42,55.94,0.73,2207730.131,271.79,268.58
3,980,M,5,0.024,0.728,0.018,40.44444444,32.58285073,1508,1581,73,1581,1581,2.35,2306.99,55.67,8.52,35129076.66,181.22,178.87
3,980,S05,2,0.019,0.75,0.025,30,25.10710746,1508,1562,54,1562,1562,2.53,2314.44,55.94,8.09,31083020.68,245.84,243.31
3,980,M,7,0.025,0.787,0.028,28.10714286,22.94811947,1508,1567,59,1567,1567,2.26,2302.49,55.76,8.46,36200033.04,241.05,238.79
3,980,M,5,0.018,0.724,0.016,45.25,35.77449321,1508,1564,56,1564,1589,2.3,2303.47,55.73,8.65,36384810.91,273.02,270.72
3,980,M,4,0.02,0.763,0.02,38.15,29.96988564,1508,1562,54,1562,1548,2.22,2300.77,55.56,8.66,37695318.22,181.91,179.69
3,980,S05,6,0.033,0.73,0.017,42.94117647,34.09448306,1508,1552,44,1552,1552,2.62,2310.41,56.09,8.69,32185245.87,274.51,271.89
3,980,S10,8,0.016,0.8,0.008,100,62.00271238,1508,NA,45,1553,1553,2.6,2313.12,55.77,8.48,31686185.35,232.56,229.96
3,980,S19,5,0.034,0.735,0.03,24.5,21.72572514,1508,1567,59,1567,1555,2.85,2307.64,55.7,9.09,30912659.62,204.86,202.01
3,980,M,3,0.039,0.717,0.021,34.14285714,28.83191546,1508,1578,70,1578,1578,2.19,2306.04,55.49,8.42,37237807.56,260,257.81
3,980,M,7,0.02,0.742,0.029,25.5862069,22.31802259,1508,1564,56,1564,1564,2.31,2304.35,56.06,8.54,35780270.91,176.28,173.97
3,980,S10,11,0.019,0.743,0.021,35.38095238,28.83191546,1508,NA,48,1556,1556,2.67,2310.2,56.17,8.6,31252593.26,293.69,291.02
3,980,S20,4,0.025,0.81,0.024,33.75,25.93359266,1508,1555,47,1555,1538,2.78,2313.09,56.07,8.34,29144934,273.53,270.75
3,980,S30,4,0.034,0.878,0.032,27.4375,20.64126415,1508,1540,32,1540,1540,2.88,2308.41,55.96,0.85,2861466.563,301.04,298.16
3,980,M,7,0.015,0.735,0.021,35,28.83191546,1508,NA,76,1584,1584,2.25,2296.54,55.69,9.03,38710478.24,260.85,258.6
3,980,S10,4,0.017,0.87,0.03,29,21.72572514,1508,NA,44,1552,1552,2.23,2308.3,56.08,8.29,36040533.36,176.28,174.05
3,980,S15,3,0.024,0.73,0.028,26.07142857,22.94811947,1508,NA,34,1542,1542,2.86,2303.96,55.82,9.21,31161461.79,318.34,315.48
3,980,S20,3,0.022,0.744,0.025,29.76,25.10710746,1508,NA,44,1552,1552,2.8,2300,56.13,8.91,30739500,265.41,262.61
3,980,S25,6,0.025,0.773,0.028,27.60714286,22.94811947,1508,1545,37,1545,1543,2.41,2305.34,56.13,8.6,34551402.82,180.72,178.31
3,980,S05,7,0.027,0.719,0.029,24.79310345,22.31802259,1508,1557,49,1557,1557,2.5,2256.3,56,8.73,33091798.32,183.83,181.33
3,980,S15,14,0.029,0.759,0.026,29.19230769,24.33786233,1508,NA,39,1547,1547,2.94,2247.55,55.9,9.92,31850994.29,241.47,238.53
3,980,S20,12,0.023,0.731,0.019,38.47368421,31.21470086,1508,1558,50,1558,1558,2.83,2247.12,55.99,9.9,33015989.26,217.7,214.87
3,980,M,12,0.023,0.749,0.021,35.66666667,28.83191546,1508,1572,64,1572,1572,2.24,2260.75,55.41,8.95,37938210.94,183.22,180.98
3,1086,M,5,0.025,0.727,0.01,72.7,51.94243253,1502,1577,75,1577,1577,2.11,2262.57,55.22,10.02,45127012.27,231.76,229.65
3,1086,S05,10,0.014,0.702,0.009,78,56.47110389,1502,NA,59,1561,1561,2.35,2267.18,49.96,8.15,33023647.4,181.21,178.86
3,1086,S09,8,0.018,0.689,0.01,68.9,51.94243253,1502,1559,57,1559,1559,2.32,2266.39,49.88,8.6,35285347.76,182.64,180.32
3,1086,S20,6,0.012,0.715,0.009,79.44444444,56.47110389,1502,NA,33,1535,1535,2.51,2266.84,50.04,8.71,33038064.1,275.14,272.63
3,1086,S25,7,0.019,0.725,0.016,45.3125,35.77449321,1502,1555,53,1555,1553,2.51,2270.73,50.05,8.76,33284740.3,314.04,311.53
