grade,grade_s,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,super_heat,s_temp,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_f
3,1088,M,6,0.016,0.513,0.008,64.125,62.00271238,1514,57,1571,1571,1571,2.27,2307.18,62.75,6.52,27832518.56,0,0
3,1088,M,5,0.021,0.52,0.007,74.28571429,68.93209842,1514,73,1587,1587,1586,2.44,2305.61,62.86,7.15,28376011.6,0,0
3,1088,S05,7,0.02,0.505,0.007,72.14285714,68.93209842,1514,51,1565,1565,1565,2.62,2301.98,63.02,6.4,23617260.46,0,0
3,1088,S10,3,0.013,0.485,0.007,69.28571429,68.93209842,1514,-1514,0,0,0,2.62,2303.86,63.29,6.48,23932005.25,0,0
3,1088,M,4,0.016,0.552,0.007,78.85714286,68.93209842,1514,56,1570,1570,1570,2.39,2304.34,62.91,6.86,27779348.99,0,0
3,1088,S05,5,0.015,0.508,0.006,84.66666667,77.89993267,1514,-1514,0,0,0,2.45,2305.94,63.02,6.66,26327246.4,0,0
3,1089,S08,5,0.019,0.34,0.004,85,107.4602601,1526,57,1583,1583,1581,2.41,2305.09,63.16,6.88,27638124.75,0,0
3,1089,S12,5,0.015,0.296,0.005,59.2,90.02424399,1526,-1526,0,0,0,2.33,2306.24,62.98,6.08,25275598.56,0,0
3,1089,S16,5,0.01,0.331,0.004,82.75,107.4602601,1526,43,1569,1569,1569,2.31,2308.71,62.93,6.11,25647669.27,0,0
3,1089,S20,4,0.014,0.314,0.005,62.8,90.02424399,1526,56,1582,1582,1582,2.33,2305.91,62.96,6.01,24981021.55,0,0
3,1087,M,0,0.019,1.181,0.014,84.35714286,39.77262916,1495,63,0,1558,1558,2.7,2313.28,61.18,7.06,25404955.02,0,0
3,1087,S04,2,0.02,1.178,0.014,84.14285714,39.77262916,1495,49,0,1544,1544,2.3,2309.64,63.11,7.35,30999385.57,0,0
3,1087,S08,6,0.019,1.209,0.01,120.9,51.94243253,1495,52,1547,1547,1551,2.38,2308.42,62.95,7.46,30389670.35,0,0
3,1087,S12,6,0.02,1.202,0.01,120.2,51.94243253,1495,45,1540,1540,1530,2.54,2313.05,63.15,7.23,27652785.94,0,0
3,1087,S16,4,0.02,1.19,0.012,99.16666667,44.94691449,1495,67,1562,1562,1562,2.48,2310.33,63,7.46,29188411.11,0,0
3,1087,S20,2,0.016,1.182,0.01,118.2,51.94243253,1495,57,0,1552,1552,2.75,2314.35,62.56,7.42,26227055.78,0,0
3,1087,S04,7,0.02,1.15,0.009,127.7777778,56.47110389,1495,49,1544,1544,1544,2.35,2314.49,63.04,6.92,28624824.41,0,0
3,1087,S09,7,0.024,1.198,0.015,79.86666667,37.65403131,1495,-1495,0,0,0,2.4,2311.84,63,7.28,29452841.6,0,0
3,980,S19,4,0.035,0.744,0.03,24.8,21.72572514,1508,46,1554,1554,1554,2.68,2315.21,62.94,7.38,26776958.64,0,0
3,1090,S05,1,0.017,0.779,0.013,59.92307692,42.18126779,1509,50,1559,1559,1559,2.48,2308.69,63.04,7.11,27799234.19,0,0
3,1090,S10,4,0.027,0.785,0.008,98.125,62.00271238,1509,45,1554,1554,1538,2.86,2309.87,62.84,6.74,22862867.12,0,0
3,1090,S14,6,0.028,0.791,0.02,39.55,29.96988564,1509,49,1558,1558,1556,2.76,2312.23,63.05,7.24,25474742.7,0,0
3,1090,S19,8,0.017,0.784,0.016,49,35.77449321,1509,55,1564,1564,1552,2.52,2312.45,63.04,6.97,26862960.83,0,0
3,1087,S27,6,0.019,1.187,0.011,107.9090909,48.15942887,1495,57,0,1552,1552,2.67,2311.84,63.04,7.84,28510961.62,0,0
3,1087,S29,5,0.017,1.215,0.016,75.9375,35.77449321,1495,49,0,1544,1544,2.52,2311.81,63.08,7.83,30169120.5,0,0
3,1087,M,5,0.024,1.16,0.019,61.05263158,31.21470086,1495,89,1584,1584,1574,2.25,2310.05,62.72,6,25872560,0,0
3,1087,S04,4,0.02,1.187,0.028,42.39285714,22.94811947,1495,59,1554,1554,1554,2.57,2311.71,63.18,0.8,3022313.463,0,0
3,1087,S08,4,0.017,1.182,0.019,62.21052632,31.21470086,1495,45,0,1540,1540,2.66,2312.58,63.16,0.79,2884639.263,0,0
3,1087,S19,8,0.029,1.175,0.024,48.95833333,25.93359266,1495,64,1559,1559,1559,2.32,2309.02,62.94,0.77,3218694.259,0,0
3,1087,S23,6,0.015,1.217,0.019,64.05263158,31.21470086,1495,66,1561,1561,1558,2.46,2308.33,62.89,0.77,3034609.439,0,0
3,1086,S27,9,0.032,0.7,0.025,28,25.10710746,1502,55,1557,1557,1561,2.49,2309.73,62.94,0.78,3038825.494,0,0
3,1086,M,5,0.015,0.686,0.027,25.40740741,23.61991192,1502,86,1588,1588,1588,2.22,2309.21,62.7,7.72,33726948.22,0,0
3,1086,S10,7,0.015,0.695,0.015,46.33333333,37.65403131,1502,60,1562,1562,1545,2.61,2313.03,61.8,7.96,29628053.24,0,0
3,1086,M,4,0.019,0.697,0.023,30.30434783,26.82423957,1502,59,1561,1561,1560,2.22,2386.19,62.64,7.97,35979875.7,0,0
3,1092,S04,4,0.019,1,0.018,55.55555556,32.58285073,1500,58,0,1558,1558,2.33,2395.12,63.19,8.23,35532067.78,0,0
3,1092,S08,4,0.021,1.063,0.015,70.86666667,37.65403131,1500,52,0,1552,1552,2.67,2398.12,63.03,8.13,30668990.83,0,0
3,1092,S15,7,0.015,1.056,0.014,75.42857143,39.77262916,1500,56,1556,1556,1553,2.72,2403.02,63.04,8.14,30203841.09,0,0
3,1092,S23,5,0.019,1.052,0.015,70.13333333,37.65403131,1500,59,0,1559,1559,2.71,2401.96,63.11,8.02,29855210.57,0,0
3,1088,M,3,0.021,0.518,0.008,64.75,62.00271238,1514,54,1568,1568,1568,2.35,2395.02,62.92,6.23,26667273.75,0,0
3,1088,S04,3,0.028,0.54,0.025,21.6,25.10710746,1514,53,1567,1567,1547,2.28,2400.59,62.98,5.77,25515744.76,0,0
3,980,S14,8,0.021,0.877,0.019,46.15789474,31.21470086,1508,-1508,0,0,0,2.61,2398.99,63.03,8.03,30999362.74,0,0
3,1090,S19,7,0.024,0.774,0.027,28.66666667,23.61991192,1509,43,1552,1552,1517,2.5,2401.7,62.98,7.75,31270134,0,0
3,1090,M,6,0.018,0.801,0.017,47.11764706,34.09448306,1509,78,0,1587,1587,2.28,2429.73,62.74,7.53,33702912.71,0,0
3,1090,S04,10,0.029,0.797,0.03,26.56666667,21.72572514,1509,67,1576,1576,1560,2.54,2432.24,62.98,7.7,30967969.13,0,0
3,1086,S09,6,0.026,0.721,0.026,27.73076923,24.33786233,1502,43,1545,1545,1543,2.35,2434.16,63.07,7.99,34759804.8,0,0
3,1090,S13,0,0.024,0.78,0.023,33.91304348,26.82423957,1509,183,1692,1692,1564,2.64,2429.35,64.33,7.62,29450347.5,197.77,74.91287879
3,1090,M,6,0.021,0.813,0.021,38.71428571,28.83191546,1509,88,1597,1597,1597,2.56,2363.66,62.9,7.55,29277991.64,0,0
3,1092,S04,4,0.021,1.075,0.016,67.1875,35.77449321,1500,-1500,0,0,0,2.69,2370.92,62.86,7.47,27652507.09,0,0
3,1090,S08,6,0.024,0.826,0.019,43.47368421,31.21470086,1509,47,1556,1556,1556,2.63,2371.18,63.13,7.05,26696060.76,0,0
3,1090,S12,6,0.018,0.802,0.019,42.21052632,31.21470086,1509,37,1546,1546,1548,2.74,2372.68,63.08,7.4,26913465.11,0,0
3,1090,S16,3,0.019,0.785,0.014,56.07142857,39.77262916,1509,59,1568,1568,1568,2.69,2372.84,62.93,7.45,27600804.31,0,0
3,1090,M,5,0.017,0.785,0.019,41.31578947,31.21470086,1509,77,0,1586,1586,2.48,2365.08,62.8,7.27,29119093.84,0,0
3,1090,S08,7,0.016,0.843,0.018,46.83333333,32.58285073,1509,51,1560,1560,1553,2.92,2368.86,63.14,7.87,26815170.7,0,0
3,1090,S12,5,0.026,0.808,0.028,28.85714286,22.94811947,1509,51,1560,1560,1558,2.87,2364.18,63.04,7.57,26190501.37,0,0
3,1090,S16,2,0.028,0.785,0.025,31.4,25.10710746,1509,37,1546,1546,1547,2.95,2370.48,62.96,7.46,25176908.26,0,0
3,1090,S24,2,0.028,0.795,0.028,28.39285714,22.94811947,1509,36,0,1545,1545,2.98,2367.62,63.08,7.92,26428359.62,0,0
3,1090,S28,7,0.027,0.748,0.023,32.52173913,26.82423957,1509,36,1545,1545,1541,2.68,2371.84,62.84,8.21,30517084.66,0,0
3,1090,M,5,0.027,0.827,0.012,68.91666667,44.94691449,1509,81,1590,1590,1590,2.44,2366.68,62.58,7.25,29535002.46,0,0
3,1090,S04,6,0.022,0.778,0.016,48.625,35.77449321,1509,39,0,1548,1548,2.65,2370.76,62.92,7.31,27466820.2,0,0
3,1090,S08,7,0.024,0.75,0.023,32.60869565,26.82423957,1509,53,1562,1562,1551,2.67,2369.97,63.12,6.87,25611653.33,0,0
3,1090,S12,4,0.025,0.789,0.028,28.17857143,22.94811947,1509,41,0,1550,1550,3.27,2366.26,62.92,7.27,22095224.11,0,0
3,1090,S16,3,0.025,0.811,0.027,30.03703704,23.61991192,1509,48,1557,1557,1651,2.76,2371.52,62.81,7.75,27968469.57,0,0
3,1090,S20,6,0.023,0.809,0.023,35.17391304,26.82423957,1509,50,1559,1559,1559,3.08,2364.3,63.18,7.95,25631161.36,0,0
3,1090,S23,5,0.032,0.8,0.022,36.36363636,27.78715793,1509,-1509,0,0,0,3.02,2372.06,63.11,7.82,25797330.68,0,0
3,1090,S28,6,0.027,0.802,0.024,33.41666667,25.93359266,1509,48,1557,1557,1555,3.1,2367.89,63.14,7.86,25215736.99,0,0
3,1090,M,4,0.03,0.78,0.027,28.88888889,23.61991192,1509,76,1585,1585,1585,2.29,2362.5,62.58,7.19,31154050.22,0,0
3,1088,S04,3,0.017,0.49,0.023,21.30434783,26.82423957,1514,44,1558,1558,1561,2.57,2365.43,63.01,6.03,23310070.11,0,0
3,1088,S09,1,0.019,0.514,0.027,19.03703704,23.61991192,1514,48,1562,1562,1559,2.6,2339.14,62.86,5.93,22407161.86,0,0
3,1088,M,2,0.029,0.527,0.008,65.875,62.00271238,1514,-1514,0,0,0,2.56,2358.25,62.53,5.9,22827123.05,0,0
3,1088,S04,7,0.019,0.535,0.01,53.5,51.94243253,1514,-1514,0,0,0,2.55,2364.17,63.13,5.99,23324623.08,0,0
3,1088,S08,5,0.021,0.522,0.019,27.47368421,31.21470086,1514,52,1566,1566,1566,2.86,2359.8,62.91,5.94,20584716.92,0,0
3,1088,S13,4,0.03,0.548,0.023,23.82608696,26.82423957,1514,135,1649,1649,1558,2.73,2366.52,62.84,6.54,23810832,0,0
3,1090,S16,3,0.028,0.81,0.022,36.81818182,27.78715793,1509,-1509,0,0,0,2.79,2370.06,62.8,7.59,27079846.84,0,0
3,1090,S24,2,0.027,0.786,0.026,30.23076923,24.33786233,1509,43,0,1552,1552,2.58,2370.75,63.18,7.62,29408326.74,0,0
3,1090,S28,2,0.019,0.765,0.018,42.5,32.58285073,1509,40,0,1549,1549,3.05,2369.66,63.11,7.57,24701957.39,0,0
3,1090,S29,6,0.024,0.807,0.018,44.83333333,32.58285073,1509,54,1563,1563,1555,3.17,2369.11,63.03,7.78,24420516.83,0,0
3,1090,M,8,0.02,0.785,0.02,39.25,29.96988564,1509,38,1547,1547,1574,2.58,2364.9,62.56,6.58,25331928.84,0,0
3,1090,S04,5,0.021,0.799,0.025,31.96,25.10710746,1509,132,1641,1641,1562,2.82,2374.25,63.2,7.6,26874489.36,0,0
3,1090,S13,4,0.027,0.804,0.013,61.84615385,42.18126779,1509,52,0,1561,1561,2.66,2375.55,63.03,7.32,27456356.84,0,0
3,1090,S17,4,0.02,0.813,0.027,30.11111111,23.61991192,1509,50,0,1559,1559,2.86,2371.92,62.79,7.69,26786109.15,0,0
3,1090,S21,5,0.026,0.79,0.024,32.91666667,25.93359266,1509,32,0,1541,1541,3.08,2366.71,63.09,7.83,25270008.14,0,0
3,1090,S27,3,0.021,0.803,0.025,32.12,25.10710746,1509,59,0,1568,1568,3.01,2371.02,62.98,8,26467200,0,0
3,1090,M,3,0.023,0.811,0.026,31.19230769,24.33786233,1509,64,1573,1573,1573,2.66,2366.23,62.83,7.71,28805736.79,0,0
3,1090,S14,3,0.016,0.823,0.026,31.65384615,24.33786233,1509,-1509,0,0,0,2.79,2374.3,63.12,7.85,28057588.17,0,0
3,1090,S22,6,0.029,0.765,0.027,28.33333333,23.61991192,1509,20,0,1529,1529,2.93,2370.86,63.23,6.92,23517636.53,0,0
3,1090,S29,4,0.024,0.79,0.025,31.6,25.10710746,1509,-1509,0,0,0,3.06,2370.81,62.86,7.42,24145072.82,0,0
3,1090,S26,2,0.022,0.79,0.017,46.47058824,34.09448306,1509,50,1559,1559,1559,2.84,2371.71,62.86,7.67,26902206.32,0,0
3,1090,M,2,0.018,0.791,0.016,49.4375,35.77449321,1509,73,1582,1582,1577,2.25,2367.96,62.53,6.57,29040661.44,0,0
3,1090,S16,5,0.021,0.778,0.028,27.78571429,22.94811947,1509,53,1562,1562,1571,2.59,2371.07,62.97,7.51,28875787.62,0,0
3,1090,S20,5,0.018,0.811,0.027,30.03703704,23.61991192,1509,52,1561,1561,1553,2.49,2371.9,62.79,7.11,28445653.73,0,0
3,1090,S23,2,0.02,0.785,0.03,26.16666667,21.72572514,1509,-1509,0,0,0,2.72,2371.08,63.05,7.47,27349361.74,0,0
3,1090,M,6,0.032,0.773,0.016,48.3125,35.77449321,1509,68,1577,1577,1568,2.65,2360.12,62.88,7.2,26932086.34,0,0
3,1090,S08,5,0.026,0.808,0.023,35.13043478,26.82423957,1509,61,0,1570,1570,2.74,2365.67,62.93,7.89,28610792.87,0,0
3,1090,S11,8,0.031,0.82,0.015,54.66666667,37.65403131,1509,36,0,1545,1545,2.74,2366.88,62.9,7.37,26738833.4,0,0
3,1090,S16,5,0.015,0.8,0.013,61.53846154,42.18126779,1509,55,1564,1564,1564,2.78,2366.33,62.95,7.55,26991483.56,0,0
3,1090,S08,4,0.025,0.823,0.026,31.65384615,24.33786233,1509,184,0,1693,1693,2.44,2364.44,62.89,4.71,19169406.59,0,0
3,1090,S12,5,0.03,0.811,0.026,31.19230769,24.33786233,1509,45,0,1554,1554,2.75,2365.26,62.96,7.18,25937011.11,0,0
3,1090,S20,4,0.033,0.82,0.025,32.8,25.10710746,1509,-1509,0,0,0,2.76,2364.52,62.89,7.63,27454133.3,0,0
3,1090,S24,6,0.028,0.773,0.026,29.73076923,24.33786233,1509,58,1567,1567,1555,3.11,2361.57,62.96,7.38,23536727.88,0,0
3,1090,S28,4,0.027,0.806,0.027,29.85185185,23.61991192,1509,-1509,0,0,0,2.75,2363.02,62.79,7.45,26886871.2,0,0
3,1090,M,9,0.025,0.795,0.011,72.27272727,48.15942887,1509,79,0,1588,1588,2.49,2357.58,62.68,7.58,30142938.51,0,0
3,1090,S04,8,0.033,0.79,0.019,41.57894737,31.21470086,1509,-1509,0,0,0,2.41,2364.65,63,7.89,32514428.09,0,0
3,1090,S15,8,0.025,0.823,0.031,26.5483871,21.1678094,1509,61,1570,1570,1570,2.82,2361.7,62.66,8.14,28631843.83,0,0
3,1090,S20,7,0.028,0.791,0.024,32.95833333,25.93359266,1509,52,1561,1561,1557,2.69,2361.45,62.74,7.68,28316331.3,0,0
3,1090,S24,7,0.024,0.825,0.028,29.46428571,22.94811947,1509,-1509,0,0,0,2.64,2357.28,63,0.84,3150183.273,0,0
3,1090,S28,4,0.025,0.793,0.03,26.43333333,21.72572514,1509,54,1563,1563,1556,2.81,2359.93,62.84,0.82,2892383.957,0,0
3,1090,M,5,0.02,0.795,0.019,41.84210526,31.21470086,1509,68,1577,1577,1577,2.29,2359.34,63.01,7.27,31458553.52,0,0
3,1090,S07,6,0.03,0.797,0.03,26.56666667,21.72572514,1509,37,1546,1546,1557,2.54,2364.86,63.05,7.75,30305587.8,0,0
3,1090,S11,6,0.027,0.782,0.026,30.07692308,24.33786233,1509,51,1560,1560,1561,2.83,2362.53,63.06,7.51,26331774.3,0,0
3,1090,S15,3,0.023,0.791,0.022,35.95454545,27.78715793,1509,63,1572,1572,1562,2.72,2362.07,62.91,7.74,28230210.13,0,0
3,1087,M,4,0.032,1.195,0.027,44.25925926,23.61991192,1495,55,1550,1550,1572,2.2,2362.94,62.74,8.39,37847854.42,0,0
3,1087,S05,4,0.029,1.26,0.017,74.11764706,34.09448306,1495,41,0,1536,1536,2.5,2367.99,62.87,8.21,32661212.47,0,0
3,1087,S09,6,0.02,1.168,0.017,68.70588235,34.09448306,1495,42,1537,1537,1550,2.62,2367.87,62.95,8.33,31619198.4,0,0
3,1090,S13,3,0.035,0.785,0.029,27.06896552,22.31802259,1509,49,0,1558,1558,2.68,2365.53,63.04,7.59,28137449.75,0,0
3,1087,S21,6,0.027,1.181,0.023,51.34782609,26.82423957,1495,51,1546,1546,1546,2.54,2366.2,63.1,8.64,33804986.46,0,0
3,1090,S25,8,0.027,0.8,0.028,28.57142857,22.94811947,1509,38,1547,1547,1537,2.76,2362.93,63.05,8.16,29341426.43,0,0
3,1095,S04,3,0.031,1.073,0.033,32.51515152,20.1434254,1505,-1505,0,0,0,2.38,2363.47,63.12,7.61,31740011.82,0,0
3,1095,S08,4,0.03,1.12,0.029,38.62068966,22.31802259,1505,63,0,1568,1568,2.55,2363.16,63,8.22,31994406.21,0,0
3,1095,S12,2,0.025,1.1,0.024,45.83333333,25.93359266,1505,36,1541,1541,1541,2.43,2364.45,63.04,7.91,32325826.3,0,0
3,1095,S16,6,0.029,1.088,0.028,38.85714286,22.94811947,1505,42,1547,1547,1539,2.78,2361.37,63.04,8.11,28932728.4,0,0
3,1087,S24,6,0.023,1.166,0.028,41.64285714,22.94811947,1495,55,0,1550,1550,2.91,2357.81,62.8,8.99,30593192.43,0,0
3,1088,S28,7,0.023,0.53,0.027,19.62962963,23.61991192,1514,43,1557,1557,1565,2.91,2359.8,62.65,7.08,24113750.1,0,0
3,1088,M,3,0.025,0.517,0.024,21.54166667,25.93359266,1514,-1514,0,0,0,2.48,2357.99,62.61,7.07,28233127.04,0,0
3,1088,S04,2,0.024,0.505,0.027,18.7037037,23.61991192,1514,33,1547,1547,1535,2.44,2357.75,62.96,7.16,29058302.46,0,0
3,1088,S08,2,0.023,0.508,0.026,19.53846154,24.33786233,1514,49,0,1563,1563,2.4,2359.99,62.82,6.7,27670882.75,0,0
3,1088,S16,5,0.025,0.53,0.023,23.04347826,26.82423957,1514,42,1556,1556,1556,2.59,2359.44,62.97,7.23,27662839.78,0,0
3,1091,S20,2,0.023,0.575,0.016,35.9375,35.77449321,1151,413,1564,1564,1554,2.68,2366.36,63.15,7.84,29074441.07,0,0
3,1087,S09,2,0.034,1.17,0.015,78,37.65403131,1495,50,1545,1545,1545,2.75,2367.23,63.13,8.59,31056335.98,0,0
3,1091,S17,3,0.025,0.564,0.019,29.68421053,31.21470086,1151,387,0,1538,1538,2.82,2363.47,63.1,7.69,27069274.49,0,0
3,980,S05,12,0.022,0.783,0.031,25.25806452,21.1678094,1508,45,1553,1553,1556,2.7,2358.32,62.98,8.56,31402340.98,0,0
3,909,S15,4,0.025,1.041,0.026,40.03846154,24.33786233,1506,49,1555,1555,1558,2.44,2357.75,63.02,7.77,31533939.96,0,0
3,909,S20,10,0.034,1.038,0.031,33.48387097,21.1678094,1506,35,0,1541,1541,2.86,2356.43,63.03,0.92,3183652.28,0,0
3,1091,S04,4,0.028,0.596,0.026,22.92307692,24.33786233,1151,-1151,0,0,0,2.4,2342.81,62.96,7.88,32307349.9,0,0
3,1091,S08,1,0.025,0.604,0.029,20.82758621,22.31802259,1151,391,0,1542,1542,2.35,2343.6,62.9,7.44,31162899.06,0,0
3,1091,S12,2,0.021,0.624,0.018,34.66666667,32.58285073,1151,397,1548,1548,1545,2.49,2344.4,63.16,7.74,30607130.6,0,0
3,1091,M,2,0.029,0.61,0.012,50.83333333,44.94691449,1151,-1151,0,0,0,2.23,2341.74,62.7,6.78,29902864.68,0,0
3,1091,S04,3,0.02,0.566,0.02,28.3,29.96988564,1151,390,1541,1541,1537,2.2,2346.27,62.93,0.85,3807356.318,0,0
3,1091,S09,0,0.02,0.569,0.026,21.88461538,24.33786233,1151,397,0,1548,1548,2.71,2343.24,63.31,0.84,3050535.321,0,0
3,1091,M,5,0.033,0.594,0.021,28.28571429,28.83191546,1151,426,1577,1577,1577,2.31,2337.68,63.23,7.27,30899879.27,0,0
3,1091,S03,5,0.015,0.6,0.013,46.15384615,42.18126779,1151,407,1558,1558,1554,2.4,2343.7,62.97,7.02,28792354.5,0,0
3,1091,S07,4,0.017,0.606,0.022,27.54545455,27.78715793,1151,400,1551,1551,1551,2.28,2341.12,63.02,6.86,29584363.79,0,0
3,1091,S11,4,0.018,0.6,0.016,37.5,35.77449321,1151,413,1564,1564,1566,2.45,2344.08,63.1,7.48,30057802.97,0,0
3,1091,S15,5,0.019,0.559,0.029,19.27586207,22.31802259,1151,403,1554,1554,1554,2.53,2344.73,63.18,6.86,26702118.88,0,0
3,1091,S19,8,0.03,0.584,0.025,23.36,25.10710746,1151,401,0,1552,1552,2.86,2343.79,62.97,7.51,25848889.57,0,0
3,1091,S23,1,0.028,0.594,0.016,37.125,35.77449321,1151,401,0,1552,1552,2.54,2343.96,62.93,7.04,27285909.17,0,0
3,1091,M,3,0.019,0.595,0.017,35,34.09448306,1151,445,1596,1596,1600,2.47,2341.82,62.62,6.99,27834474.32,0,0
3,1091,M,0,0.016,0.57,0.019,30,31.21470086,1151,438,1589,1589,1589,2.52,2341.11,61.99,7.2,28093320,0,0
3,1091,S04,8,0.016,0.55,0.018,30.55555556,32.58285073,1151,-1151,0,0,0,2.36,2363.56,63.03,6.58,27677688.2,0,0
3,1091,S08,6,0.025,0.548,0.027,20.2962963,23.61991192,1151,407,1558,1558,1559,2.83,2361.72,62.97,7.12,24955786.18,0,0
3,1091,M,8,0.011,0.594,0.026,22.84615385,24.33786233,1151,440,1591,1591,1591,2.23,2308.64,67.43,7.72,33567418.55,0,0
3,1091,S12,5,0.016,0.58,0.022,26.36363636,27.78715793,1151,432,1583,1583,1583,2.48,2315.05,68.1,7.82,30659476.69,0,0
3,1091,S16,5,0.024,0.547,0.028,19.53571429,22.94811947,1151,413,1564,1564,1549,2.49,2315.22,68.07,7.33,28625045.35,0,0
3,1091,S20,9,0.015,0.587,0.028,20.96428571,22.94811947,1151,412,0,1563,1563,2.7,2317.22,68.02,7.76,27971420.09,0,0
3,1091,S24,5,0.016,0.588,0.014,42,39.77262916,1151,416,1567,1567,1563,2.88,2311.03,67.76,7.6,25613915.83,0,0
3,1091,M,2,0.016,0.605,0.011,55,48.15942887,1151,-1151,0,0,0,2.21,2318.2,67.29,7.44,32777879.46,0,0
3,1091,S28,6,0.019,0.603,0.018,33.5,32.58285073,1151,421,1572,1572,1574,2.77,2310.66,67.8,8.35,29254457.11,0,0
3,1091,S04,2,0.018,0.586,0.02,29.3,29.96988564,1151,419,1570,1570,1694,2.6,2304.11,59.97,7.68,28585143.14,0,0
3,1091,S08,4,0.015,0.559,0.021,26.61904762,28.83191546,1151,411,1562,1562,1548,2.51,2306.85,59.9,7.25,27985491.04,0,0
3,1091,S12,2,0.023,0.59,0.022,26.81818182,27.78715793,1151,-1151,0,0,0,2.77,2305.02,59.94,7.69,26876366.77,0,0
3,1091,S16,6,0.017,0.613,0.023,26.65217391,26.82423957,1151,426,1577,1577,1660,2.69,2305.13,59.99,7.99,28756710.98,0,0
3,1091,S04,3,0.022,0.6,0.018,33.33333333,32.58285073,1151,411,1562,1562,1558,2.64,2304.9,59.95,7.33,26878277.05,0,0
3,1091,S08,7,0.021,0.58,0.021,27.61904762,28.83191546,1151,419,1570,1570,1561,2.78,2303.21,59.9,7.38,25679963.01,0,0
3,1091,S12,13,0.023,0.582,0.028,20.78571429,22.94811947,1151,403,1554,1554,1550,2.66,2306.15,59.95,7.56,27528148.42,0,0
3,1091,S16,0,0.015,0.579,0.018,32.16666667,32.58285073,1151,406,1557,1557,1557,3.24,2306.8,59.83,7.6,22726251.85,0,0
3,1091,S17,7,0.018,0.576,0.026,22.15384615,24.33786233,1151,387,1538,1538,1531,2.92,2310.83,59.42,7.28,24197239.07,0,0
3,1091,S20,8,0.028,0.579,0.028,20.67857143,22.94811947,1151,-1151,0,0,0,2.37,2307,60,7.39,30212939.24,0,0
3,1091,M,7,0.018,0.51,0.025,20.4,25.10710746,1151,-1151,0,0,0,2.4,2302.69,59.88,1.76,7092285.2,0,0
3,1092,S04,6,0.02,1.01,0.024,42.08333333,25.93359266,1500,49,1549,1549,1542,2.63,2305.96,59.95,7.85,28907795.13,0,0
3,1092,S08,5,0.023,1.064,0.011,96.72727273,48.15942887,1500,50,1550,1550,1546,2.54,2306.18,59.81,7.75,29553605.91,0,0
3,1092,S12,5,0.02,1.047,0.02,52.35,29.96988564,1500,56,0,1556,1556,2.66,2298.58,59.91,8.03,29143574.84,0,0
3,1092,S16,5,0.026,1.068,0.019,56.21052632,31.21470086,1500,64,0,1564,1564,2.42,2306.45,59.95,8.18,32743965.37,0,0
3,1086,M,6,0.029,0.713,0.029,24.5862069,22.31802259,1502,84,1586,1586,1586,2.57,2301.91,60.06,7.5,28214071.98,0,0
3,1086,S04,2,0.026,0.676,0.014,48.28571429,39.77262916,1502,-1502,0,0,0,2.71,2304.38,59.99,7.72,27570928.83,0,0
3,1086,S09,9,0.023,0.704,0.028,25.14285714,22.94811947,1502,60,1562,1562,1562,2.26,2304.39,60.11,7.8,33403458.58,0,0
3,1087,S12,6,0.022,1.206,0.019,63.47368421,31.21470086,1495,207,1702,1702,1702,2.32,2305.91,59.82,7.81,32602784.41,0,0
3,1087,M,9,0.027,1.172,0.016,73.25,35.77449321,1495,66,1561,1561,1561,2.35,2307.26,59.86,7.46,30762157.58,0,0
3,1087,S04,6,0.021,1.157,0.024,48.20833333,25.93359266,1495,49,1544,1544,1544,2.96,2305.27,59.65,7.37,24107205.26,0,0
3,1087,S08,4,0.021,1.2,0.027,44.44444444,23.61991192,1495,59,1554,1554,1548,2.74,2306.33,60.19,8,28282002.92,0,0
3,1087,S12,6,0.024,1.167,0.025,46.68,25.10710746,1495,61,1556,1556,1569,2.76,2301.73,59.76,8.19,28686561.07,0,0
3,1087,M,5,0.017,1.18,0.028,42.14285714,22.94811947,1495,65,1560,1560,1560,2.17,2300.06,59.71,7.98,35524797.68,0,0
3,1091,S04,8,0.015,0.601,0.03,20.03333333,21.72572514,1151,402,0,1553,1553,2.44,2307.13,59.85,7,27799025.41,0,0
3,1089,S16,4,0.01,0.293,0.007,41.85714286,68.93209842,1526,46,0,1572,1572,2.71,2304.22,59.91,6.56,23426520.09,0,0
3,1089,S20,5,0.017,0.281,0.009,31.22222222,56.47110389,1526,41,0,1567,1567,2.39,2303.51,59.99,7.18,29064706.09,0,0
3,1089,M,2,0.015,0.306,0.007,43.71428571,68.93209842,1526,46,0,1572,1572,2.72,2305.24,59.69,6.43,22887982.15,0,0
3,1089,S04,3,0.015,0.288,0.009,32,56.47110389,1526,42,0,1568,1568,2.47,2308.4,60.1,6.49,25474642.59,0,0
3,1091,S08,5,0.026,0.614,0.009,68.22222222,56.47110389,1151,411,1562,1562,1561,2.64,2302.02,60.01,6.91,25306524.41,0,0
3,1091,S12,4,0.02,0.577,0.015,38.46666667,37.65403131,1151,416,1567,1567,1567,2.28,2305.48,60.01,7.16,30408067.79,0,0
3,1091,S16,10,0.025,0.584,0.027,21.62962963,23.61991192,1151,421,1572,1572,1567,2.36,2306.06,59.97,7.1,29138436.1,0,0
