grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
F,980,S10,B,0.1691249884,-1.29632851,1.055776598,-0.5376334127,-0.1911047151,-0.3491956732,-0.3155034122,-0.3514921946,1.15812976,3.123042757,-1.446409033,0.3570751407,1.444043192,1.444043192,0.2663848076
F,980,S20,B,0.1691249884,-0.4584569194,-0.826165996,-0.2688607112,-0.3687263505,-0.1039758422,-0.2667579278,-0.250304613,1.225460472,2.95502439,-1.4497056,0.2887134311,1.443310569,1.443310569,0.1736850953
F,980,S26,B,0.1691249884,0.1001241407,0.1148053009,-0.5860124989,-0.5463479859,-0.1503105372,-0.4779883605,-0.6887841332,0.6868147778,3.101784575,-1.390367403,0.03805382904,1.442761102,1.442761102,0.07306723837
F,980,M,B,0.1691249884,-0.4584569194,-1.578943034,-0.4838788724,-0.7239696213,0.03945616236,0.2694424016,0.8627587844,-1.164779795,2.509232453,-2.1090189,0.2507347035,0.1800850958,0.1800850958,0.8514945858
F,980,S05,B,0.1691249884,-0.7377474494,-1.390748774,-0.7257743037,-0.7239696213,-0.09990106934,-0.4942368554,-0.7225133271,0.9898029807,2.427191619,-1.499154097,0.4710113235,1.432870689,1.432870689,0.3707640317
F,980,S10,B,0.1691249884,-1.017037979,-0.4497774773,-0.5860124989,0.5193818265,-0.7067502007,-0.2992549174,-0.3177630007,1.764106166,2.383100577,-1.525526629,0.4710113235,1.441662167,1.441662167,0.1735425738
F,980,S15,B,0.1691249884,0.1001241407,1.243970857,-0.6505179473,-0.5463479859,-0.1854079143,-0.1855154536,-0.0816586437,1.595779386,2.420263027,-1.50574723,0.2887134311,1.438731675,1.438731675,0.05243163422
F,980,S25,B,0.1691249884,0.9379957308,-0.07338895848,-0.5537597748,0.5193818265,-0.6935886844,-0.1855154536,-0.0816586437,0.4511572867,2.374754772,-1.443112467,0.1633836301,1.378290264,1.378290264,0.212137447
F,980,M,B,0.1691249884,1.217286261,0.6793880791,-0.7096479416,-1.789699434,1.156003196,0.2369454119,0.7953003967,-1.097449084,2.264842101,-5.68249699,0.04944744732,-0.7089531016,-0.7089531016,0.5641412713
F,980,S05,B,0.1691249884,-0.1791663894,-0.07338895848,-0.6720197634,-0.1911047151,-0.4150032549,-0.429242876,-0.5875965516,0.7878108455,2.229569267,-1.423333068,0.3190964132,1.440013765,1.440013765,0.2655148068
F,980,S20,B,0.1691249884,-0.4584569194,0.3029995603,-0.5107561425,0.5193818265,-0.6760399956,-0.3317519071,-0.3852213884,0.7541454896,2.12957708,-1.495857531,0.6115326155,1.450819957,1.450819957,0.5499034625
F,980,M,B,0.1691249884,-0.7377474494,2.373136414,-0.7257743037,-0.5463479859,-0.2263548541,0.1557029378,0.6266544274,-1.366771931,2.21665689,-2.039791004,0.3304900314,-0.0008728232048,-0.0008728232048,1.008420355
F,976,M,C,0.20672342,0.1001241407,0.6793880791,0.8062300946,-0.9015912568,0.9801174776,-0.03927900015,0.2893624888,-1.131114439,2.132411504,-2.132094866,0.2241495942,0.2227603946,0.2227603946,0.7748209955
F,980,S05,B,0.1691249884,0.9379957308,0.8675823385,-0.6451424933,0.6970034619,-0.7966872289,-0.3317519071,-0.3852213884,1.73044081,2.144379073,-1.456298733,0.5583623969,1.446057906,1.446057906,0.2423200677
F,980,S10,B,0.1691249884,0.3794146707,-0.07338895848,-0.591387953,0.5193818265,-0.7089437864,-0.1855154536,-0.0816586437,1.393787251,2.062653176,-1.509043797,0.588745379,1.437083272,1.437083272,0.3473879579
F,980,S15,B,0.1691249884,1.217286261,-1.202554515,-0.8332833843,-0.5463479859,-0.2848504823,-0.3967458864,-0.5201381639,1.562114031,2.12091634,-1.443112467,0.5317772876,1.443127413,1.443127413,0.2579827799
F,980,S25,B,0.1691249884,-1.57561904,-0.4497774773,-0.5376334127,0.3417601911,-0.6135704797,-0.5917278243,-0.9248884902,0.04717301621,2.144064137,-1.489264398,0.3912559956,1.192570295,1.192570295,0.5464138981
F,980,S15,B,0.1691249884,0.1001241407,0.8675823385,-0.6720197634,-0.0134830797,-0.5083873469,-0.2505094329,-0.2165754191,1.898767589,3.297359844,-1.489264398,0.4558198325,1.446790529,1.446790529,0.1888276186
F,980,S20,B,0.1691249884,2.055157851,0.6793880791,-0.6988970335,0.5193818265,-0.7528155079,-0.2017639484,-0.1153878376,1.865102233,3.278621151,-1.522230063,0.6609049614,1.434702247,1.434702247,0.3787675318
F,980,S25,B,0.1691249884,-0.1791663894,0.1148053009,-0.596763407,-1.256834528,0.4780996397,-0.3480004019,-0.4189505823,0.9898029807,3.251851589,-1.436519334,0.6495113431,1.442211635,1.442211635,0.6028503238
F,980,M,B,0.1691249884,-0.4584569194,-1.014360255,-0.7096479416,-0.9015912568,0.05223057534,0.1069574533,0.5254668458,-1.366771931,3.434357013,-1.838700447,0.148192139,0.02806579138,0.02806579138,0.8841878061
F,909,M,C,0.1315265568,-0.4584569194,-0.826165996,1.198638239,-1.612077798,2.419109931,-0.07177598981,0.08698732561,-1.333106575,3.411524151,-1.841997014,0.2127559759,0.1293509424,0.1293509424,0.9500129153
F,909,S10,C,0.1315265568,0.1001241407,-0.07338895848,1.021248256,-1.256834528,1.609990045,-0.2505094329,-0.2840338069,1.73044081,3.435459289,-1.499154097,0.3988517411,1.435801182,1.435801182,0.1857272797
F,909,S15,C,0.1315265568,-0.1791663894,1.055776598,0.9567428074,-0.7239696213,0.8694058988,-0.1367699691,-0.04792944983,1.494783319,3.393730266,-1.459595299,0.588745379,1.449171554,1.449171554,0.4157050287
F,909,S20,C,0.1315265568,0.1001241407,0.4911938197,0.9406164453,-1.612077798,2.20852567,-0.3155034122,-0.4189505823,1.999763657,3.412783896,-1.485967831,0.2545325763,1.439464298,1.439464298,-0.005267045102
F,909,S25,C,0.1315265568,-0.1791663894,0.3029995603,1.13413279,-0.5463479859,0.7856195141,-0.3155034122,-0.4189505823,1.595779386,3.317043345,-1.466188432,0.368468759,1.442577946,1.442577946,0.1820849158
F,909,S30,C,0.1315265568,1.217286261,0.4911938197,0.7524755543,-0.1911047151,0.2825571114,-0.1855154536,-0.1491170314,0.8888069131,3.411366683,-1.416739935,0.3266921587,1.4411127,1.4411127,0.3270952205
F,909,M,C,0.1315265568,-1.57561904,-0.07338895848,0.8384828188,-0.9015912568,0.9998597522,0.2044484223,0.6603836212,-1.232110507,3.431365121,-4.07047597,0.09502192042,-0.4485055703,-0.4485055703,0.762041581
F,909,S05,C,0.1315265568,-0.7377474494,1.055776598,0.9674937155,0.3417601911,0.02733814209,-0.2992549174,-0.3852213884,-1.164779795,3.429318037,-1.502450664,0.1785751211,0.3630577286,0.3630577286,0.8390226221
F,909,S10,C,0.1315265568,0.9379957308,0.3029995603,0.9137391752,-0.9015912568,1.045925059,-0.2505094329,-0.2840338069,-1.063783728,3.421444636,-1.459595299,0.09502192042,0.4548187786,0.4548187786,0.6959990943
F,909,S15,C,0.1315265568,2.055157851,1.808553635,0.9943709856,0.6970034619,-0.1544052313,-0.1205214743,-0.01420025597,0.6868147778,3.393257862,-1.469484999,0.368468759,1.436900117,1.436900117,0.4231561241
F,909,S20,C,0.1315265568,0.6587052008,-1.014360255,1.177136423,-0.9015912568,1.207153635,-0.2180124433,-0.2165754191,1.629444742,3.395619882,-1.396960536,0.38366025,1.439830609,1.439830609,0.1931236603
F,909,S25,C,0.1315265568,-0.7377474494,1.432165117,0.9513673534,-0.1911047151,0.3799523323,-0.2180124433,-0.2165754191,1.427452607,3.429003101,-1.545306028,0.4140432321,1.440746388,1.440746388,0.2726369706
F,980,M,B,0.1691249884,-0.7377474494,-1.767137293,-0.6397670392,-1.256834528,0.4480161738,0.2044484223,0.727842009,-1.131114439,3.433097269,-1.973859674,0.1785751211,0.253530567,0.253530567,0.8258397617
F,980,S05,B,0.1691249884,0.1001241407,0.6793880791,-0.6827706715,-0.3687263505,-0.3173309493,-0.4454913709,-0.6213257455,0.2154997956,3.42034236,-1.482671265,0.1747772483,1.295870159,1.295870159,0.361197309
F,909,S20,C,0.1315265568,-1.57561904,-0.4497774773,0.9943709856,0.1641385557,0.1485489447,-0.6892187933,-1.194722041,0.8551415572,3.400501391,-1.436519334,0.3266921587,1.441845323,1.441845323,0.3354205775
F,909,S10,C,0.1315265568,0.6587052008,0.4911938197,1.075002796,-0.7239696213,0.9375361012,-0.2180124433,-0.2165754191,-0.02015769554,3.580959731,-1.472781565,0.1064155387,1.175719962,1.175719962,0.3687397983
F,909,S15,C,0.1315265568,-0.1791663894,-0.4497774773,0.698721014,-0.0134830797,0.130886304,-0.3642488967,-0.5201381639,-0.4241419661,3.629617346,-1.4497056,0.04564957456,0.8954916058,0.8954916058,0.4298217171
F,909,S20,C,0.1315265568,-0.1791663894,0.3029995603,0.9782446235,0.3417601911,0.03191606073,-0.4454913709,-0.6887841332,-0.02015769554,3.626782921,-1.403553669,0.1823729939,1.111065969,1.111065969,0.4546304829
F,909,S25,C,0.1315265568,-0.4584569194,-0.2615832179,1.236266417,0.6970034619,-0.05964231359,-0.2180124433,-0.2165754191,-0.1884844749,3.646938827,-1.489264398,0.2469368307,1.037803653,1.037803653,0.5808373057
F,976,M,C,0.20672342,0.6587052008,-1.014360255,0.6395910197,-1.256834528,1.342999285,-0.1042729795,0.1544457133,-0.4578073219,4.729531397,-3.519949364,-0.07968022646,0.1526117276,0.1526117276,0.3712418605
F,980,S15,B,0.1691249884,-0.1791663894,-1.390748774,-0.7580270279,-1.256834528,0.3652866426,-0.2505094329,-0.2165754191,-0.8954569483,4.91928035,-1.429926201,-0.02651000785,0.5764342222,0.5764342222,0.5962632355
F,909,S20,C,0.1315265568,0.6587052008,0.6793880791,1.010497348,-0.7239696213,0.9003741729,-0.4129943812,-0.6213257455,0.6868147778,4.822437523,-1.446409033,0.1861708666,1.385799652,1.385799652,0.3346597771
F,980,S25,B,0.1691249884,0.3794146707,0.1148053009,-0.5752615909,-0.3687263505,-0.2619140383,-0.3317519071,-0.3852213884,1.696775454,4.7767718,-1.469484999,0.4292347231,1.439647453,1.439647453,0.309416424
F,980,S30,B,0.1691249884,-0.7377474494,-0.6379717366,-0.6505179473,0.5193818265,-0.7330732334,-0.3642488967,-0.4526797762,0.9561376249,4.796140366,-1.410146802,0.227947467,1.436716961,1.436716961,0.3032246059
F,980,S05,B,0.1691249884,-0.1791663894,0.3029995603,-0.7311497577,-1.256834528,0.384088809,-0.3155034122,-0.3514921946,0.383826575,4.817083611,-1.426629634,0.07983042938,1.368216696,1.368216696,0.3060011703
F,980,S10,B,0.1691249884,-0.1791663894,1.620359376,-0.5161315966,-1.434456163,0.7583965485,-0.2830064226,-0.2840338069,1.865102233,4.797872514,-1.403553669,0.3570751407,1.442211635,1.442211635,0.202853418
F,980,S25,B,0.1691249884,-0.7377474494,-1.202554515,-0.6451424933,-0.0134830797,-0.4958525698,-0.2180124433,-0.1491170314,1.360121895,4.854875933,-1.443112467,0.1785751211,1.44239479,1.44239479,0.1561084967
F,980,M,B,0.1691249884,-1.57561904,0.1148053009,-0.6182652231,-0.3687263505,-0.2730120811,-0.2017639484,-0.1153878376,-1.299441219,4.846215193,-2.161763965,0.02666021077,-0.01607475365,-0.01607475365,0.8129683805
F,909,S10,C,0.1315265568,0.1001241407,-0.07338895848,1.058876434,-1.434456163,1.944957868,-0.3480004019,-0.48640897,0.4848226426,4.820705375,-1.400257102,0.3304900314,1.42499499,1.42499499,0.5446311979
F,909,S20,C,0.1315265568,-0.7377474494,-0.2615832179,0.8223564567,-0.0134830797,0.1885462801,-0.4942368554,-0.7899717148,0.8888069131,4.852041509,-1.469484999,0.3001070494,1.441295856,1.441295856,0.3984885381
F,909,M,C,0.1315265568,-0.7377474494,-0.4497774773,0.8062300946,-0.0134830797,0.1810254138,-0.2017639484,-0.1828462253,-0.9964530159,4.837554452,-2.013418472,0.06084106559,0.2549958134,0.2549958134,0.7368874548
F,909,S05,C,0.1315265568,0.3794146707,-0.2615832179,0.7148473761,0.5193818265,-0.1759023745,-0.8029582571,-1.430826398,0.653149422,4.733153161,-1.443112467,0.1671815028,1.437449584,1.437449584,0.3182191633
F,909,S20,C,0.1315265568,-1.29632851,0.3029995603,0.9674937155,-0.9015912568,1.07882885,-0.3480004019,-0.48640897,-0.2221498308,4.786062413,-1.436519334,0.117809157,1.004835612,1.004835612,0.5290040553
F,909,M,C,0.1315265568,-0.4584569194,-0.4497774773,1.031999164,-1.256834528,1.617510912,0.3344363809,0.9302171721,-1.434102642,4.719453445,-2.016715038,0.07983042938,-0.03365770935,-0.03365770935,0.9290173762
F,909,S05,C,0.1315265568,-0.4584569194,-0.2615832179,0.876110997,-1.079212892,1.249489846,-0.4129943812,-0.6213257455,0.7541454896,4.866371098,-1.469484999,0.03045808353,1.447523152,1.447523152,0.157994043
F,909,S10,C,0.1315265568,-0.7377474494,0.6793880791,0.9674937155,0.8746250973,-0.2499780887,2.170516297,4.741616078,0.653149422,4.826059287,-1.420036501,0.1709793756,1.440563232,1.440563232,0.3283137669
F,909,S30,C,0.1315265568,0.6587052008,-0.4497774773,0.7524755543,-1.079212892,1.168765878,-0.429242876,-0.6550549393,0.6194840661,4.881960431,-1.492560964,0.1367985208,1.443310569,1.443310569,0.3054299948
F,980,M,B,0.1691249884,0.6587052008,-1.202554515,-0.5376334127,-1.612077798,1.002053338,0.3181878861,0.963946366,-0.9964530159,3.708193883,-2.029901304,0.2317453397,0.3711165833,0.3711165833,0.8599311936
F,980,S05,B,0.1691249884,0.1001241407,1.243970857,-0.5483843207,-1.256834528,0.5119435392,-0.3642488967,-0.4526797762,0.4511572867,3.671031432,-1.4398159,0.1747772483,1.346054846,1.346054846,0.3111081227
F,980,S19,B,0.1691249884,1.496576791,-1.202554515,-0.6451424933,-0.0134830797,-0.4958525698,-0.5104853502,-0.7562425209,0.4848226426,3.732601424,-1.423333068,0.04944744732,1.427559171,1.427559171,0.176232985
F,980,S24,B,0.1691249884,1.217286261,-0.4497774773,-0.591387953,-1.256834528,0.4818600734,-0.2830064226,-0.2840338069,1.696775454,3.599698424,-1.466188432,0.2203517214,1.439464298,1.439464298,0.04092055731
F,980,M,B,0.1691249884,-0.7377474494,-0.4497774773,-0.5752615909,-0.9015912568,0.1344900525,0.2044484223,0.727842009,-0.9964530159,3.700950354,-2.049680703,0.2203517214,0.3698344928,0.3698344928,0.8454144332
F,980,S07,B,0.1691249884,2.055157851,-1.014360255,-0.591387953,-0.7239696213,-0.02248038524,-0.4129943812,-0.5538673577,0.3164958632,3.659221332,-1.489264398,0.2089581032,1.359974685,1.359974685,0.3843528021
F,909,S12,C,0.1315265568,0.6587052008,-0.4497774773,1.10725552,0.3417601911,0.08685108595,-0.3804973916,-0.5538673577,0.653149422,3.733388764,-1.485967831,0.1519900118,1.43891483,1.43891483,0.2368439428
F,909,S27,C,0.1315265568,1.496576791,-0.4497774773,0.9406164453,-0.7239696213,0.8601154171,-0.2992549174,-0.3852213884,1.932432945,3.609618908,-1.472781565,0.5697560152,1.442028479,1.442028479,0.3034134025
F,976,M,C,0.20672342,0.6587052008,-1.202554515,0.9137391752,-1.789699434,2.601376991,0.009466484336,0.3905500704,-1.164779795,3.759370986,-1.898038644,7.51E-05,0.2225772388,0.2225772388,0.6427376533
F,909,S15,C,0.1315265568,1.496576791,-0.4497774773,0.9943709856,-1.256834528,1.59118788,-0.2667579278,-0.3177630007,1.023468337,3.69181721,-1.400257102,0.3912559956,1.43543487,1.43543487,0.3735156597
F,909,S20,C,0.1315265568,1.496576791,0.1148053009,1.118006428,-0.0134830797,0.3264288323,-0.2830064226,-0.3514921946,1.023468337,3.741419633,-1.400257102,0.4064474866,1.399536336,1.399536336,0.3918258057
F,909,S25,C,0.1315265568,0.9379957308,0.1148053009,1.177136423,-0.9015912568,1.207153635,-0.2992549174,-0.3852213884,2.201755792,3.720633856,-1.238725344,0.4444262142,1.440563232,1.440563232,0.1374169869
F,909,S05,C,0.1315265568,-0.4584569194,-1.202554515,0.9459918993,-1.612077798,2.212912842,-0.3317519071,-0.4526797762,0.8551415572,3.75118265,-1.400257102,0.2925113038,1.429390729,1.429390729,0.3254233775
F,909,S10,C,0.1315265568,-0.1791663894,0.3029995603,1.02662371,-0.5463479859,0.7271238855,-0.1855154536,-0.1491170314,0.7878108455,3.742679377,-1.489264398,0.4672134507,1.445691594,1.445691594,0.5183389678
F,909,S20,C,0.1315265568,1.775867321,-1.014360255,1.015872802,-0.9015912568,1.108442262,-0.3480004019,-0.48640897,0.922472269,3.768661599,-1.456298733,0.2963091766,1.441295856,1.441295856,0.3123518315
F,909,M,C,0.1315265568,0.1001241407,0.1148053009,0.8707355429,-0.9015912568,1.019602027,2.170516297,4.741616078,-1.265775863,3.772125895,-2.18483993,0.2735219401,0.1570074665,0.1570074665,1.028710424
F,980,S05,B,0.1691249884,0.6587052008,-0.6379717366,0.150424703,-0.3687263505,0.11215011,-0.1692669588,-0.04792944983,0.7204801337,3.640010234,-1.284877275,0.3077027949,1.439830609,1.439830609,0.3698478057
F,909,S10,C,0.1315265568,0.1001241407,-0.826165996,1.075002796,-0.9015912568,1.144636432,-0.3155034122,-0.4189505823,0.8888069131,3.790864588,-1.495857531,0.3266921587,1.444226348,1.444226348,0.3530499032
F,909,S15,C,0.1315265568,0.3794146707,0.4911938197,1.171760969,-1.789699434,2.831105276,-0.3967458864,-0.5875965516,-0.0874884073,3.764252494,-1.410146802,0.2203517214,1.120223758,1.120223758,0.5273020585
N,980,S10,B,0.1691249884,4.010191561,0.4911938197,-0.6397670392,1.229868368,-0.9640265082,-0.2830064226,-0.2840338069,-0.05382305142,0.1464249592,1.546873352,-0.3531270651,1.009048195,1.009048195,-0.317557906
N,980,S30,B,0.1691249884,0.1001241407,-0.6379717366,-0.06996891215,1.229868368,-0.7647235462,-0.2830064226,-0.2840338069,0.01350766033,0.09083875154,1.57654245,-0.3569249378,0.372215518,0.372215518,-0.3394952663
N,980,M,B,0.1691249884,2.613738911,0.3029995603,-0.77415339,-0.0134830797,-0.5560195015,0.009466484336,0.3230916826,-1.030118372,0.09083875154,1.342486229,-2.312829408,0.261406266,0.261406266,-2.260476492
N,976,S14,C,0.20672342,-1.017037979,-0.826165996,1.101880066,0.8746250973,-0.1993568715,-0.5754793295,-0.8237009086,-0.2221498308,-0.03702527278,1.533687086,-0.6607547585,0.9205839488,0.9205839488,-0.6003465338
N,980,S19,B,0.1691249884,3.451610501,-0.07338895848,-0.8117815682,1.762733274,-1.155020125,-0.2830064226,-0.2840338069,0.8551415572,0.05304642908,1.550169918,0.2241495942,0.8236945367,0.8236945367,0.01306439817
N,980,S23,B,0.1691249884,4.289482091,0.3029995603,-0.6612688553,1.229868368,-0.9715473745,-1.176673638,-2.139139469,0.383826575,0.06800589005,1.467755756,0.003872974218,1.070405384,1.070405384,-0.07716858505
N,980,S10,B,0.1691249884,0.3794146707,-0.4497774773,-0.6988970335,0.3417601911,-0.6822392609,-0.153018464,-0.01420025597,0.2491651515,0.4786824608,1.497424854,0.02666021077,0.8885316858,0.8885316858,0.004282436411
N,980,S15,B,0.1691249884,0.3794146707,-0.4497774773,-0.6075143151,1.407490004,-1.001825345,-0.4617398657,-0.6550549393,-0.7271301689,0.4893902855,1.556763051,0.01146871973,0.7460364824,0.7460364824,0.2636609269
N,980,S20,B,0.1691249884,0.1001241407,-1.955331552,-0.7150233956,-0.1911047151,-0.436061681,-0.4454913709,-0.6213257455,-0.7944608807,0.5182069313,1.550169918,-0.3607228106,0.5606828244,0.5606828244,-0.1212045089
N,980,S30,B,0.1691249884,-0.4584569194,-1.767137293,-0.784904298,0.3417601911,-0.7188626105,-0.2992549174,-0.3177630007,0.6194840661,0.5330089243,1.477645455,0.3001070494,0.9606950665,0.9606950665,0.1741849957
N,980,M,B,0.1691249884,0.9379957308,-0.07338895848,-0.6881461255,-0.0134830797,-0.5159082137,-0.1205214743,0.05325813175,-1.467767998,0.3251511508,1.365562194,-2.396382609,0.2187309672,0.2187309672,-2.353403232
N,980,M,B,0.1691249884,1.496576791,0.8675823385,-0.779528844,-0.3687263505,-0.3672061691,-0.153018464,-0.01420025597,-1.366771931,0.4624632557,1.240292667,-2.282446426,0.2821028701,0.2821028701,-2.219459297
N,980,S5,B,0.1691249884,0.3794146707,-1.390748774,-0.6720197634,-0.3687263505,-0.3117892581,-0.3155034122,-0.3514921946,0.653149422,0.4749032285,1.52050082,-0.2619781189,1.03011111,1.03011111,-0.362995075
N,980,S10,B,0.1691249884,0.6587052008,3.878690489,-0.7634024819,1.94035491,-1.178371203,-0.4454913709,-0.6213257455,-1.400437286,0.4303397816,1.51061112,-0.003722771298,0.2756924175,0.2756924175,0.4700599479
N,980,M,B,0.1691249884,-0.1791663894,-0.2615832179,-0.6881461255,-0.1911047151,-0.4229001647,0.02571497916,0.3568208765,-1.669760133,0.4095540043,1.382045027,-2.373595372,0.07513682903,0.07513682903,-2.325422216
N,980,S15,B,0.1691249884,-0.1791663894,-0.2615832179,-0.6182652231,-0.5463479859,-0.167859226,-0.1205214743,0.05325813175,0.2828305073,0.4457716466,1.593025283,-0.1708291727,1.015641803,1.015641803,-0.1976827116
N,980,S20,B,0.1691249884,0.6587052008,-0.07338895848,-0.5376334127,1.229868368,-0.9283023923,-0.2342609381,-0.1828462253,0.2828305073,0.3834143146,1.441383224,-0.1746270454,0.9920147063,0.9920147063,-0.2050680931
N,980,M,B,0.1691249884,1.217286261,-0.6379717366,-0.8064061141,1.229868368,-1.022313224,-0.03927900015,0.2219041011,-1.434102642,0.4594713635,1.382045027,-2.392584736,0.1590221802,0.1590221802,-2.348901337
N,980,M,B,0.1691249884,-0.1791663894,-0.07338895848,-0.8064061141,0.5193818265,-0.7966872289,-0.006782010493,0.2893624888,-0.4241419661,0.5095461908,0.3996682087,-2.396382609,0.2489516723,0.2489516723,-2.353924685
N,980,S5,B,0.1691249884,-0.1791663894,-0.826165996,-0.7257743037,0.8746250973,-0.8878054189,-0.2992549174,-0.3177630007,0.6868147778,0.436481034,1.507314554,7.51E-05,0.9995240937,0.9995240937,-0.1285589558
